full_name,a,e,i,om,w,q,ad,per_y,data_arc,condition_code,diameter,H
" 10511 (1989 OD)",2.781770297867096,.134409804780526,8.816123914696197,358.4051236255427,288.6232206904203,2.407873095186514,3.155667500547678,4.63970214203158,14537,0,7.890,12.7
"  1695 Walbeck (1941 UO)",2.781918656407578,.291205983724067,16.70569895587763,218.4549725371524,139.4103811018578,1.971807297428074,3.592030015387082,4.64007331679189,27922,0,18.953,12.5
"  8994 Kashkashian (1980 VG)",2.782018555649045,.2349835573526216,8.200889823534377,319.8072984973719,38.01914477374007,2.12828993882163,3.435747172476459,4.64032325794224,15490,0,6.477,12.9
"  5091 Isakovskij (1981 SD4)",2.782282037648788,.01229320052981737,3.198591822477355,270.0118660782433,315.400617925911,2.748078886629462,2.816485188668113,4.64098249362417,24222,0,17.255,12.6
" 15104 (2000 BV3)",2.782382505551962,.05249078513302201,9.798757474434289,113.7866725480337,286.5761954085767,2.636333063295155,2.92843194780877,4.64123387395659,10275,0,15.599,12.8
"  7607 Billmerline (1995 SB13)",2.782442039309664,.0806853444885539,4.476017472159941,174.2200210932006,178.1486453592366,2.55793974484853,3.006944333770799,4.64138283527142,24248,0,12.396,12.9
"  2157 Ashbrook (A924 EF)",2.782539258551395,.1122838141277242,8.626609771446963,349.4445763486708,264.8919105097481,2.470105137641115,3.094973379461676,4.6416260940644,34087,0,13.423,12.0
" 12809 (1996 BB)",2.782678115956784,.1604790636173815,10.2046522853377,119.4172821952032,214.7690415580022,2.33611653755946,3.229239694354108,4.64197354587219,13602,0,7.750,12.9
"  7812 Billward (1984 UT)",2.782897495563061,.2293828613353333,16.19862658706824,232.18921140,201.927419124725,2.144548505227874,3.421246485898249,4.64252249962678,12202,0,16.889,12.8
"  2977 Chivilikhin (1974 SP)",2.782937215243197,.1714088351582654,9.590256888912291,170.5056064460837,185.1145564846154,2.305917188859773,3.25995724162662,4.64262189252589,15836,0,9.050,12.5
"  7880 (1992 OM7)",2.783144658592636,.04537050291071276,3.269287383092114,292.1788869316921,5.438921598304407,2.656871985759024,2.909417331426249,4.64314100178429,15835,0,15.731,12.9
"  2996 Bowman (1954 RJ)",2.78322604018217,.03250840212561486,3.661282777413021,334.3456170526674,300.3125664654652,2.692747808861446,2.873704271502895,4.64334465754267,28960,0,20.381,12.0
" 16184 (2000 AD142)",2.783304368966557,.1008489652793068,8.02442669199797,282.5784085444051,318.3735021910032,2.502611003298906,3.063997734634208,4.64354067653083,12609,0,7.142,13.0
"  1414 Jerome (1937 CE)",2.783481011872168,.1613091588622322,8.856325418378324,143.7541165303207,2.620804222796734,2.334480031138074,3.232481992606262,4.64398273824392,29361,0,15.105,13.0
"       (1992 TY1)",2.78356813496023,.20427282485207,12.45235478184287,156.3538816416888,334.7073510257159,2.214960808863696,3.352175461056765,4.64420077527092,3,9,,12.884
"  5416 Estremadoyro (1978 VE5)",2.783570930027542,.2354138135275811,8.395073828913178,66.68777601239599,285.5237817362518,2.128279882165243,3.438861977889842,4.64420777035227,17614,0,17.443,12.8
"  7397 (1986 QS)",2.783587280922783,.1642579521144033,8.663981004017495,348.4671875368294,60.27013416878356,2.326360934626706,3.240813627218859,4.64424869102655,24197,0,7.155,12.8
"  8659 (1990 SE11)",2.783628310312368,.1476825973072894,8.306183074084354,312.296032645525,1.855974541849661,2.372534851507336,3.194721769117399,4.64435137402432,9758,0,7.076,12.9
"  4343 Tetsuya (1988 AC)",2.783935701311557,.1731431737174992,6.941136897275922,221.2088383411965,280.5380139300832,2.301916238561022,3.265955164062093,4.64512069614401,22336,0,18.271,12.5
"  2369 Chekhov (1976 GC8)",2.783940611053681,.04809189973112897,2.633856877232443,47.94485134063783,240.5724593883542,2.65005561832947,2.917825603777893,4.6451329843345,22740,0,10.227,12.0
"  3269 Vibert-Douglas (1981 EX16)",2.784274909501617,.1595062372922514,17.18604752499316,353.4642510138795,43.38733152535858,2.34016569509979,3.228384123903444,4.6459696979612,19560,0,11.659,12.6
"  1836 Komarov (1971 OT)",2.784402253208046,.1911591677036736,7.021188761499239,272.7433070978674,12.44829541539296,2.252138235932562,3.31666627048353,4.64628843899002,23868,0,22.240,12.1
"  3829 Gunma (1988 EM)",2.78447356203625,.1669859188589094,7.552094832186858,189.5387306735893,314.6428525229472,2.319505685741287,3.249441438331214,4.64646692802029,24698,0,24.33,12.1
"  3367 Alex (1983 CA3)",2.784533971932049,.06902252196638915,5.319343597989914,258.1728386417966,237.1303409097694,2.592338414688212,2.976729529175886,4.64661813834737,23342,0,9.607,12.3
"  5239 Reiki (1990 VC4)",2.784787485027303,.1392255463977164,8.500115681228044,81.58477208870623,353.9879940816987,2.397073925822855,3.172501044231752,4.64725271779762,31700,0,10.477,12.7
"  2595 Gudiachvili (1979 KL)",2.784844851667538,.1463682005332854,9.873279900181538,148.4184805579075,277.8241036496945,2.377232121964577,3.1924575813705,4.6473963186913,23788,0,14.478,12.3
"  2852 Declercq (1981 QU2)",2.78491917410156,.08433354243175477,1.701452872335502,110.1054837672886,257.1134023394447,2.550057074763459,3.019781273439662,4.64758236574018,24700,0,12.871,12.7
"  3567 Alvema (1930 VD)",2.785114938227358,.312398750009201,6.823703054046423,270.9858304112327,138.2570430682833,1.915048512893179,3.655181363561538,4.64807242263096,31606,0,13.832,13.0
"  7576 (1990 BN)",2.785216460215497,.09736335919967487,9.917528343124991,152.6866250273222,344.8250327508803,2.514038429550689,3.056394490880306,4.64832656969348,10702,0,6.871,12.7
" 21055 (1990 YR)",2.78547268750475,.1844663050039999,7.336138295516436,29.35931722868919,11.71231326183324,2.271646833151187,3.299298541858312,4.64896802190666,9811,0,8.268,12.8
" 11065 (1991 XE2)",2.785521279782732,.1685824272846228,9.932195298883912,65.89144353420286,295.0412857259729,2.31593134118399,3.255111218381474,4.64908967357426,24698,0,11.782,12.3
"  1795 Woltjer (4010 P-L)",2.785613031295465,.1908697217932346,7.527833549542938,192.1528493219488,79.84281755314839,2.25392384698849,3.317302215602439,4.64931937807843,22800,0,23.894,12.0
"  4124 Herriot (1986 SE)",2.785618844875911,.03247491887663482,3.594229135828399,330.8692205017016,120.5896421811927,2.69515609886734,2.876081590884481,4.64933393279549,22397,0,18.954,12.5
"  1272 Gefion (1931 TZ1)",2.78565330485597,.1515859708996104,8.413441182739748,321.5191568922264,3.55159578360498,2.363387344049669,3.20791926566227,4.64942020614749,36707,0,6.965,12.9
"  3611 Dabu (1981 YY1)",2.786027852178771,.2153230830077469,8.493662953357392,135.6737034327936,291.1402975664942,2.186131745702187,3.385923958655356,4.65035795013526,16809,0,14.093,12.9
" 17973 (1999 JP51)",2.786287787233451,.2146140960651336,10.55588643597906,228.184494465929,37.61277732632946,2.188311152399023,3.38426442206788,4.65100877954544,16608,0,22.922,12.4
"  5492 Thoma (3227 T-1)",2.786308089712701,.1358775523866861,17.60461391122685,191.2801349754075,191.9113551362735,2.407711366287316,3.164904813138087,4.65105961448522,21299,0,13.398,12.3
" 26571 (2000 EN84)",2.786428336668154,.09661165425207785,15.18353244984244,126.8662324674879,5.889853386564474,2.517226885607778,3.05562978772853,4.65136070203959,10259,0,10.477,12.5
"  2559 Svoboda (1981 UH)",2.786679990041117,.1546393124489421,8.888023009723707,350.2273896591886,88.02142504695968,2.355749712365935,3.2176102677163,4.65199084046226,31269,0,20.884,12.4
"   531 Zerlina (1904 NW)",2.786780214796716,.1970270531735136,33.99253814381256,197.7276040860308,57.77252282100876,2.237709121233067,3.335851308360364,4.65224181052638,41563,0,17.804,12.0
" 16035 Sasandford (1999 FX32)",2.786788883708432,.09092181911374664,9.532396438743687,128.6235576870023,163.73147097,2.533408968915694,3.04016879850117,4.65226351832273,11492,0,21.532,12.7
"  6161 Vojno-Yasenetsky (1971 TY2)",2.786863910258662,.2309776247919406,8.976185269773627,280.2590388483613,181.3525886719582,2.143160703648736,3.430567116868587,4.65245139349717,16898,0,17.180,12.7
"  8295 Toshifukushima (1992 UN4)",2.786888937447283,.1572068747507916,10.34476274648105,77.73681661474677,324.0659692578559,2.348770837313642,3.225007037580925,4.65251406503967,14362,0,6.384,12.8
"  5588 Jennabelle (1990 SW3)",2.786925482331174,.1381750572933273,12.35348931401997,93.60804469839987,254.4745016262058,2.401841894137831,3.172009070524518,4.65260557898991,12976,0,10.931,12.5
"  4535 Adamcarolla (1986 QV2)",2.787406790759424,.1617121116422195,7.750469227043221,137.8345265347809,98.48744982347867,2.336649352619856,3.238164228898993,4.65381090452227,22178,0,9.972,12.4
"  3775 Ellenbeth (1931 TC4)",2.787719653883319,.230898258935493,8.254280631138414,30.40559466353741,313.8699621442069,2.144040039401405,3.431399268365232,4.65459445359616,31584,0,17.081,12.8
"  8443 Svecica (4343 T-3)",2.787792906645976,.2394523690497711,10.44841568907237,177.3284411503687,15.73924138844074,2.12024929072945,3.455336522562503,4.65477791760167,14516,0,12.049,12.6
"  1726 Hoffmeister (1933 OE)",2.788012098843049,.04223728128252785,3.483511493918658,230.9645771677483,69.13356573732258,2.670254047605125,2.905770150080973,4.6553269062216,34065,0,25.250,12.3
" 14938 (1995 DN)",2.788059744802699,.1374705054895628,9.328363146430384,165.7157411831494,116.6269108372852,2.40478376234957,3.171335727255827,4.65544624311347,14382,0,7.362,12.5
"  3311 Podobed (1976 QM1)",2.788112582297836,.04131375324314395,.9310007605436952,157.3353234591226,9.437801382096094,2.672925187058679,2.903299977536994,4.65557858422494,22809,0,17.336,12.3
"  4135 Svetlanov (1966 PG)",2.788145747663897,.2333475102398478,7.944267760094253,199.8744885956807,175.8926658336571,2.137538879260708,3.438752616067086,4.6556616535537,32170,0,24.207,12.4
"  8991 Solidarity (1980 PV1)",2.78819319637429,.1821737517735905,6.787750058390724,286.5015417625827,312.5751108872508,2.280257581121186,3.296128811627394,4.65578049924972,15416,0,8.385,12.8
" 12039 (1997 CB22)",2.788285222753851,.08833656307246744,6.723685888368204,348.3578899303909,281.7964820052752,2.541977689310027,3.034592756197676,4.65601100237229,14510,0,15.786,12.7
" 15212 Yaroslavl'' (1979 WY3)",2.788409725371266,.1370999806649887,10.31443626007022,89.2946527853106,341.7980374849702,2.406118805936799,3.170700644805734,4.656322856423,14006,0,,13.0
"  9970 (1992 ST1)",2.788642593056839,.2090969819109977,7.536224008595286,315.0195423953801,334.2391958410877,2.205545843220196,3.371739342893483,4.65690616189369,22722,0,18.473,12.7
" 18848 (1999 RH41)",2.788985362156994,.1251752484915043,23.94613391454352,155.4286123949906,162.0086891983995,2.439873426409825,3.138097297904164,4.65776480146367,22949,0,16.596,12.8
"  5349 Paulharris (1988 RA)",2.789019247250038,.4666447471796046,28.50063873074028,1.819780512749335,80.60819984689866,1.487538065737993,4.090500428762083,4.65784968678176,15623,0,,13.0
"  6782 (1990 SU10)",2.789170117110727,.06156458926186298,3.287774117161011,288.2250100481515,127.5448901156373,2.617456004469342,2.960884229752111,4.65822763611145,12689,0,15.057,12.9
" 13749 (1998 SG49)",2.789620133795544,.1250490652019856,8.149085420515641,213.3722608446358,233.9465711728723,2.440780743795773,3.138459523795314,4.65935504926124,10286,0,6.799,12.9
"  7578 Georgbohm (1990 SP7)",2.790135654391824,.08122556923075352,3.268615459263009,60.31114476967893,135.2717629718794,2.563505297632827,3.01676601115082,4.66064667913188,13593,0,,12.9
" 26387 (1999 TG2)",2.79045417471828,.08306065451823176,8.944557106756683,358.7801607794325,182.5921802851591,2.558677224563048,3.022231124873513,4.66144478713766,24814,0,7.168,12.9
" 32222 Charlesvest (2000 OD23)",2.790758274785488,.06428233034743919,9.890027614551752,113.7300268931546,316.3894769759738,2.611361829445878,2.970154720125098,4.66220680518428,22720,0,,12.8
"  1020 Arcadia (1924 QV)",2.790895405826487,.04453627844428877,4.059766398617205,180.7145540193063,37.69109941086958,2.666599310923712,2.915191500729262,4.66255044357751,34293,0,10.067,12.0
"  2169 Taiwan (1964 VP1)",2.79111876882819,.04822770411438668,1.52826047576117,71.8655500710309,359.2316396057927,2.656509518697033,2.925728018959347,4.663110189796,29222,0,19.263,12.5
"  6077 Messner (1980 TM)",2.791209961063451,.1109748364321358,4.298646144310966,23.63837469858349,322.9528269827102,2.481455892186687,3.100964029940216,4.6633387233788,23371,0,8.315,12.6
"  4051 Hatanaka (1978 VP)",2.791284664726444,.1107765536821261,2.717666177276904,285.6924030183764,86.00044750402473,2.48207576922228,3.100493560230609,4.66352593832511,16248,0,7.657,12.6
"  3526 Jeffbell (1984 CN)",2.791523398742653,.09288176207464606,8.492190574429834,42.45044150192908,243.9719330257185,2.532241786594831,3.050805010890475,4.66412424674718,24696,0,22.055,12.3
"  3788 Steyaert (1986 QM3)",2.79153883892504,.1058139543427263,9.681938663793302,135.1516202145284,106.0041099292267,2.496155075677078,3.086922602173001,4.66416294337533,22839,0,9.799,12.0
"  2493 Elmer (1978 XC)",2.791570486892354,.170069677897597,8.734413298228535,205.8982026962693,147.522134602434,2.316808993358134,3.266331980426575,4.66424226075363,23219,0,7.401,12.7
"  3563 Canterbury (1985 FE)",2.791611728910884,.1811359729417785,6.955785840660575,267.7577001628694,345.9443107978771,2.285950422318931,3.297273035502838,4.66434562379451,14328,0,16.924,12.7
"  2753 Duncan (1966 DH)",2.791822518747593,.03584344387340387,6.858615650651902,344.561398171249,128.7508052523015,2.691753984992358,2.891891052502827,4.66487392893192,23223,0,19.102,12.4
" 13420 (1999 VN10)",2.791843577643132,.04471500008564439,5.262106295697872,265.9304644942453,105.2079475542832,2.667006291829713,2.916680863456551,4.66492671019436,13599,0,11.204,13.0
" 11368 (1998 HN115)",2.791888278927231,.1279376885323331,10.1513613485964,128.3670969305047,152.0838608430462,2.434700545880767,3.149076011973694,4.66503874855346,11611,0,7.986,13.0
"  6509 Giovannipratesi (1983 CQ3)",2.79189007951075,.2370105429856768,6.389800019679655,288.1603394491775,103.5288547141562,2.130182695809583,3.453597463211917,4.66504326151695,23198,0,15.004,12.7
" 33166 (1998 EV8)",2.792105549513465,.153206939581761,35.62051554256611,41.42031027851896,210.6239947352471,2.364335603283256,3.219875495743674,4.66558332375947,11997,0,8.110,13.0
"  5348 Kennoguchi (1988 BB)",2.792439233546454,.1716360751869189,7.064426347338308,301.4425274872418,175.9430789220129,2.313155923302572,3.271722543790335,4.66641972328591,24603,0,15.170,12.7
"  6784 Bogatikov (1990 UN13)",2.792687417575662,.1136989031980293,5.107323608523638,62.25106241983647,324.5309819496114,2.475161921222373,3.110212913928952,4.66704184420842,19938,0,6.188,13.0
" 20502 (1999 RG11)",2.79276355787244,.05828656269450209,15.47014664900773,137.7315140651553,299.7049372344086,2.629982969665587,2.955544146079293,4.66723271002333,7496,0,13.691,13.0
"  3491 Fridolin (1984 SM4)",2.792886153987337,.09719882466945973,4.010865296364965,161.3682475805568,247.6998668027422,2.52142090238416,3.064351405590514,4.66754003511463,15927,0,8.001,12.2
"   668 Dora (1908 DO)",2.79307097139622,.2354597461648792,6.843483809063454,214.4521184352315,113.1993971429392,2.135415189450773,3.450726753341666,4.66800334987862,39995,0,23.300,12.0
" 10913 (1997 YE14)",2.793345483569416,.1310992561893199,8.179144389937688,298.1460856810893,338.7228650796482,2.42713996839367,3.159550998745162,4.66869154680002,11228,0,,12.7
"  5089 Nadherna (1979 SN)",2.793777823747244,.07873246304871666,13.00949173872941,345.1419631633688,127.4299610484399,2.57381681447274,3.013738833021748,4.66977548416761,14947,0,8.905,12.5
" 33750 Davehiggins (1999 RD2)",2.793814536808204,.319969252619511,32.70228091313869,23.40182498611692,113.1492714451468,1.899879787508157,3.68774928610825,4.6698675328161,9231,0,11.737,12.6
"  9173 (1989 TZ15)",2.793873035991513,.115168731508109,8.581880971769266,353.4847669410891,257.6389716890242,2.472106222441661,3.115639849541365,4.67001420586648,15456,0,8.207,12.6
" 17989 (1999 JE64)",2.793951209678034,.1965435563776059,9.133704586974172,76.04636469367726,212.3157658829519,2.244818102582399,3.343084316773669,4.67021021053934,16795,0,13.052,12.8
"  3664 Anneres (4260 P-L)",2.793955924115664,.1336893017064803,3.598501099428059,260.5003745748473,144.7120635277021,2.420433907621957,3.167477940609371,4.67022203112373,24164,0,9.172,12.2
" 14269 (2000 AH182)",2.794307487137326,.1599273332542232,9.615671934323352,164.6342168329876,167.5192517276772,2.347421342427144,3.241193631847509,4.67110353877555,8933,0,6.648,12.9
"  4261 Gekko (1989 BJ)",2.794393842712802,.1121717160045995,2.656478116884593,265.5427056282656,101.5386773503535,2.48094189018302,3.107845795242584,4.67132007486859,14444,0,6.688,12.9
"  4702 Berounka (1987 HW)",2.794725494035647,.0914672319289902,9.34458482758602,20.93931285926114,134.0230008709956,2.539099689094827,3.050351298976468,4.67215171969205,16401,0,8.478,12.5
"  2875 Lagerkvist (1983 CL)",2.794841813232413,.104205259954679,9.04745209747478,340.2562841631027,170.352535985995,2.503604595552323,3.086079030912503,4.6724434119841,22729,0,9.511,12.2
"  2373 Immo (1929 PC)",2.795333251823991,.1715438710013165,10.07958610828327,146.3569142213004,216.2265606422393,2.315810965067406,3.274855538580576,4.67367585380045,32110,0,8.664,12.3
"  7684 Marioferrero (1997 EY)",2.795531333943603,.0524771596651308,3.054013827654238,341.3724209919396,284.0441551485887,2.648829789783368,2.942232878103837,4.67417263965906,22806,0,6.337,13.0
"  7728 Giblin (1977 AW2)",2.795590270577621,.1090110220860043,3.403044066993628,346.0653410378642,6.756122397748507,2.490840117848265,3.100340423306976,4.67432045491557,17273,0,6.495,12.7
"  6129 Demokritos (1989 RB2)",2.795727082016269,.1667665233816123,6.518865406657848,294.0718872605746,294.8221632735074,2.329493396224597,3.261960767807942,4.67466358906697,24802,0,17.096,12.9
"  2807 Karl Marx (1969 TH6)",2.79631407587213,.1796169100256597,7.877974568190233,28.45113049281711,92.55928468889009,2.29404878210272,3.29857936964154,4.67613591241221,34388,0,16.866,12.7
"  7106 Kondakov (1978 PM3)",2.796481893133667,.1811203104231476,9.921539454894971,148.0187272716098,204.5621231121569,2.289982224556586,3.302981561710748,4.67655686732414,23250,0,7.608,12.5
"  9015 Coe (1985 VK)",2.796523279125628,.1251717725259178,7.11730169706997,88.99543005178558,313.1231153204271,2.446477503367482,3.146569054883775,4.67666068240415,23762,0,16.530,12.9
"  7050 (1982 FE3)",2.79717028367534,.1862122359284751,7.75930001696875,20.71399696665789,246.2652298040887,2.276302950879468,3.318037616471212,4.67828376691512,13090,0,15.632,12.8
"  4534 Rimskij-Korsakov (1986 PV4)",2.79800502736795,.1784410026992943,7.23731146481328,313.2877764801811,311.099125830762,2.298726204726747,3.297283850009153,4.6803780937555,13831,0,15.838,12.7
"  3701 Purkyne (1985 DW)",2.79821457077005,.09211555642836428,4.915422761945895,115.6118115383452,297.8004406015652,2.54045547857761,3.055973662962489,4.68090387589371,24135,0,9.013,12.4
"  9845 Okamuraosamu (1990 FM1)",2.798712850013062,.1606131178364854,8.194142048823487,121.4124593773563,43.39315925338489,2.349202853243428,3.248222846782696,4.68215422732882,15333,0,10.663,12.9
"  1839 Ragazza (1971 UF)",2.799286077733283,.1680724622516134,10.16630260244822,50.89611035864962,350.518338590161,2.328803174101989,3.269768981364578,4.68359278756848,20055,0,8.750,12.0
"  5401 Minamioda (1989 EV)",2.799436776067915,.149666911643068,10.07002744097868,46.93714741621154,14.4048575595293,2.380453719453803,3.218419832682027,4.68397100139483,23779,0,9.560,12.1
"  4036 Whitehouse (1987 DW5)",2.799584788189087,.1520480114066448,4.680553535433132,157.9673653285219,336.2215916445096,2.373913488380643,3.22525608799753,4.68434248342996,23783,0,11.036,13.0
" 13859 Fredtreasure (1999 XQ136)",2.799914740517222,.2048810921855604,13.2081028546231,298.6963616274368,252.9592301033142,2.226265150453604,3.37356433058084,4.68517063583363,13542,0,15.041,12.2
"  4182 Mount Locke (1951 JQ)",2.800134644220176,.1309494154277435,8.048125889326025,261.531806944488,30.6328797966033,2.433458649440571,3.166810638999781,4.68572260260577,24108,0,10.397,12.2
"  7110 Johnpearse (1983 XH1)",2.800145233419205,.2049461318384674,7.657675984175976,173.6415648565977,267.4469692067296,2.226266299244017,3.374024167594392,4.68574918245055,14441,0,14.345,12.8
" 26818 (1987 QM)",2.80022488151568,.2751578968002991,17.09233149507091,334.2913513656395,12.53250004761112,2.029720892549959,3.570728870481401,4.6859491079682,11144,0,7.674,13.0
"  6710 Apostel (1989 GF4)",2.800532508461167,.221766964904249,6.57855492436028,217.7280624385436,82.60167651347724,2.179466913944051,3.421598102978283,4.6867213122706,12941,0,11.634,13.0
"  1975 Pikelner (1969 PH)",2.800872115439375,.1185175878594533,6.307877999115061,170.2601089928627,185.33839556,2.468919508414696,3.132824722464055,4.68757384201779,26045,0,14.737,12.1
" 19698 (1999 SR4)",2.801177252587921,.08632061371721426,8.907362061886943,198.208595724304,17.47429401456775,2.559377913013832,3.04297659216201,4.68833988477861,11668,0,7.115,12.8
"  5242 Kenreimonin (1991 BO)",2.801270797233571,.06693990368208699,2.871306440238989,226.6146516686284,68.36150756837702,2.613753999879313,2.988787594587829,4.68857473572615,14090,0,7.507,12.8
"  8532 (1992 YW3)",2.801728214319679,.208505113885321,11.99181510864954,87.38850437011445,27.43010612369776,2.217553553917237,3.385902874722121,4.68972317257607,22330,0,8.805,12.5
"  4294 Horatius (4016 P-L)",2.801960419940275,.02421818223032991,4.870578328795875,339.7178691504968,27.72803970157365,2.73410203188799,2.86981880799256,4.69030620698891,24195,0,8.484,12.9
"  6880 Hayamiyu (1994 TG15)",2.80209514065279,.06991886121163299,5.249202188027752,349.3499257026604,112.3271161925145,2.606175839411697,2.998014441893884,4.69064448210421,14471,0,9.360,12.2
"  4356 Marathon (9522 P-L)",2.802667982944894,.1908216122109915,7.457476414176179,1.915057025794477,265.0542638059218,2.267858359947221,3.337477605942567,4.69208294335832,20861,0,11.463,13.0
"  5067 Occidental (1990 OX)",2.802965563466027,.07803625426518701,7.383436816134042,203.9213978469668,24.65894092890488,2.584232630058829,3.021698496873225,4.69283025425558,15422,0,,12.6
" 88161 (2000 XK18)",2.802999297448948,.2543222920875468,13.99632994573531,298.0762819113609,72.40678236767047,2.090134091401949,3.515864503495948,4.69291497256287,12971,0,,13.0
"  5622 (1990 TL4)",2.803046388890259,.1691483723751592,8.093158809439569,277.2689555437656,53.18265431782794,2.328915654517404,3.277177123263114,4.69303323716166,26936,0,9.667,12.1
"  8469 (1981 TZ)",2.803216944862927,.1593725428780618,9.170496194841009,357.2906138378268,350.6860542146595,2.356461132121251,3.249972757604604,4.69346157667864,13002,0,,12.9
"  3440 Stampfer (1950 DD)",2.803472020300597,.05484871755616214,7.541312745643553,171.1449877358733,144.7627822184984,2.649705175282526,2.957238865318667,4.69410220529737,30660,0,10.588,12.6
"  9067 Katsuno (1993 HR)",2.803587142766065,.1479154206127982,7.669367712619299,18.86887452397604,297.2271880552605,2.38889337131919,3.218280914212941,4.69439134791918,16802,0,8.059,12.3
" 10118 (1992 UK1)",2.803758496198686,.1615793266546432,8.052990383498623,265.4563112510357,51.75757248284942,2.350729086280668,3.256787906116705,4.69482173173903,23248,0,,12.9
"  5102 Benfranklin (1986 RD1)",2.803769861173862,.193943489825684,8.097642024045593,317.3277637664543,52.72072726447277,2.259996949629729,3.347542772717994,4.69485027730736,28359,0,16.727,12.7
"  5610 Balster (2041 T-3)",2.804589330500054,.0450951652156173,3.353090486105812,243.662897792868,331.4017888873718,2.678115911279196,2.931062749720911,4.69690870243797,14486,0,7.812,12.8
"  6078 Burt (1980 TC5)",2.804958555685213,.1732401730343446,8.359621594948912,228.4751327306148,139.0532889571791,2.319027050144142,3.290890061226285,4.69783625752213,13563,0,6.866,12.8
"  2748 Patrick Gene (1981 JF2)",2.805110075933379,.1356638936851444,4.223008738951086,350.4381328757997,347.6828182841938,2.424557920816826,3.185662231049932,4.69821691925789,25058,0,8.509,12.4
"  2905 Plaskett (1982 BZ2)",2.80513647802334,.09462778576560386,8.899790052511806,9.845343251352364,220.1165496178836,2.539692624337667,3.070580331709013,4.6982832498301,16378,0,10.224,12.0
"  9690 Houtgast (6039 P-L)",2.805500153251445,.1748818221104424,9.213023793840085,186.1967169494165,264.68722177,2.314869174519707,3.296131131983183,4.69919695115519,23668,0,6.525,12.7
"  5955 Khromchenko (1987 RT3)",2.805672063918703,.09176723436969531,7.917971152016888,318.0269818830777,190.3508464401434,2.548203298064568,3.063140829772837,4.69962888187053,12056,0,7.450,12.6
" 13401 (1999 RA133)",2.806169570450889,.2431811713325629,9.875770791691723,300.214335728542,344.6022054718661,2.123761967350847,3.488577173550931,4.70087895653715,30597,0,9.970,13.0
"  7083 Kant (1989 CL3)",2.806681803761762,.2262487278516016,6.826405544933519,241.73335544,147.7984114660259,2.171673616176425,3.441689991347099,4.70216615067157,22751,0,13.374,12.9
"  7451 Verbitskaya (1978 PU2)",2.806761829177719,.1715164043613359,10.3061839342361,147.0667632809339,198.1882215656577,2.32535613233851,3.288167526016927,4.70236725762491,24137,0,7.563,12.4
" 13678 Shimada (1997 NE11)",2.807009094485357,.1834729241141646,13.93651096351687,273.3113210976709,59.06165919987698,2.291998927905075,3.322019261065639,4.70298866298369,12022,0,8.163,12.5
"  1668 Hanna (1933 OK)",2.807173938278928,.2142045673803081,4.73937280272275,160.9713597578134,191.1672121752368,2.205864459268615,3.408483417289242,4.70340294906971,30658,0,24.813,12.2
" 14036 (1995 EY7)",2.807243634271346,.09178914376176574,8.066919446176506,206.6124111545296,252.6242809652296,2.549569144750912,3.06491812379178,4.70357811297735,8393,0,6.896,12.8
"  3853 Haas (1981 WG1)",2.807625957483871,.1370589140942172,9.082560705165911,142.8615100451257,283.4917966622784,2.422815792568395,3.192436122399346,4.70453902796479,13033,0,8.058,12.7
"  8146 Jimbell (1983 WG)",2.807834253784899,.2162022133432427,11.29282180940337,76.81511693804639,29.07475640953203,2.200774273415632,3.414894234154167,4.70506257860907,21749,0,19.073,12.8
" 25316 Comnick (1999 AH23)",2.808046909605315,.1805193762996822,17.32760619854184,85.50597699045917,310.879168401213,2.301140032863114,3.314953786347516,4.70559710689501,14003,0,7.917,12.4
"  5467 (1988 AG)",2.808149540233434,.168891568301892,8.753699681124077,339.0355857802783,141.5358004533768,2.333876760357172,3.282422320109696,4.70585508484996,15784,0,10.351,12.9
"  5399 Awa (1989 BT)",2.808513897947337,.1848534621184265,3.736028003737821,270.8361744035354,176.9327357359098,2.289350380504055,3.32767741539062,4.70677099238592,14415,0,17.410,12.4
"  8431 Haseda (1997 YQ13)",2.808627521360168,.04785952218053759,1.603272350341582,246.1248456255119,220.20991972,2.674207950204763,2.943047092515573,4.70705662643227,15423,0,7.500,12.8
"  4096 Kushiro (1987 VC)",2.808926467884884,.1525419075523206,9.086202310515958,18.80260668245302,304.0774278920236,2.380447466299521,3.237405469470246,4.70780816556628,17170,0,7.664,12.7
" 13311 (1998 RA68)",2.809557512095677,.1686327260183846,10.29868936845247,356.9701239740648,337.7266571597862,2.335774169925553,3.283340854265802,4.70939471578608,14035,0,8.170,12.7
"  7137 Ageo (1994 AQ1)",2.809893205514368,.06295364954495357,2.635264714506499,292.86858083,159.5138535148596,2.633000173395671,2.986786237633066,4.71023877754346,22770,0,7.127,12.8
"  7056 Kierkegaard (1989 SE2)",2.810490425101793,.04781325056386409,5.250916736008886,75.82734104705058,164.2932266952079,2.67611174219906,2.944869108004525,4.71174054084236,10261,0,7.582,12.9
"  7302 (1993 CQ)",2.811330336451002,.1799782053997707,9.945825452412178,123.181299455793,278.7136774823038,2.305352147710618,3.317308525191387,4.71385284478794,12851,0,8.440,12.3
"  9312 (1987 VE2)",2.811671910202973,.1094011024857849,8.023984054149958,273.3052997955112,216.7078329715345,2.504071903398455,3.119271917007491,4.71471196330977,10760,0,6.525,12.8
