full_name,a,e,i,om,w,q,ad,per_y,data_arc,condition_code,n_obs_used,n_del_obs_used,n_dop_obs_used,H
"   666 Desdemona (1908 DM)",2.592997426478427,.2381181831584256,7.585780466310874,215.4085369727324,174.1071441640777,1.975557590350911,3.210437262605943,4.17552733249747,40060,0,2121,,,10.7
"   670 Ottegebe (1908 DR)",2.801826182787015,.1940194765849763,7.535417628027215,174.6818911138077,195.166245890648,2.258217333320597,3.345435032253434,4.6899691541485,40437,0,2310,,,9.4
"   672 Astarte (1908 DY)",2.555861347095688,.1342883203611985,11.11510734288163,343.9010118115233,308.6978266254405,2.212639019718099,2.899083674473278,4.08614842053685,40270,0,1959,,,11.5
"   673 Edda (1908 EA)",2.815155018435866,.01119637739346729,2.8774628924974,226.7108100137912,235.445859067072,2.783635480428344,2.846674556443387,4.72347557659272,39970,0,2930,,,10.20
"   677 Aaltje (1909 FR)",2.953700374972528,.05082827751805086,8.487288494860733,272.7189662119341,275.7117784036441,2.803568872608253,3.103831877336803,5.07642365858234,40474,0,1945,,,9.5
"   678 Fredegundis (1909 FS)",2.574415075733615,.2187594460449334,6.089754893237211,281.1308259168602,121.0415500334089,2.011237459876404,3.137592691590827,4.13072285175356,38165,0,1808,,,9.02
"   688 Melanie (1909 HH)",2.696809839017598,.1398632393938951,10.24517762504716,170.9071664769768,139.3713449735152,2.319625278903268,3.073994399131928,4.42877572763921,38249,0,1981,,,10.59
"   695 Bella (1909 JB)",2.539556578186433,.1593312626814003,13.84680770731276,275.5365727905454,80.03245688837087,2.134925821933132,2.944187334439733,4.0471103062354,37873,0,1669,,,9.30
"   701 Oriola (1910 KN)",3.01351837068748,.0332268439569491,7.143005996735046,243.7387419466093,327.452693586608,2.913388666023248,3.113648075351712,5.2314125177537,40706,0,2347,,,9.25
"   706 Hirundo (1910 KX)",2.728713984421578,.1939731088483432,14.42975030633906,325.3572631347234,31.05361835673283,2.199416849705375,3.258011119137782,4.50759851547553,38986,0,1708,,,11.0
"   714 Ulula (1911 LW)",2.535251444768205,.05718026780549842,14.27100322800946,233.8420494863111,231.7080047624565,2.390285088202082,2.680217801334328,4.03682349254083,38913,0,2211,,,9.1
"   720 Bohlinia (1911 MW)",2.886800487808248,.01864665589392675,2.354333054592545,35.70053425199856,114.6044820798912,2.832971312477668,2.940629663138829,4.90493613822204,45305,0,2562,,,9.6
"   726 Joella (1911 NM)",2.565736891431687,.2845544364068535,15.43555343552216,241.9859588208822,113.2503256755605,1.835645076322071,3.295828706541303,4.10985386994094,31490,0,1491,,,10.57
"   727 Nipponia (1912 NT)",2.566894953444102,.1059386822472257,15.05847368558134,133.0632996841539,274.7969001071885,2.29496148460918,2.838828422279024,4.11263669775512,38227,0,2220,,,9.6
"   731 Sorga (1912 OQ)",2.988691849439855,.1404759018801276,10.68927148140595,46.15383034140633,288.6446937454715,2.568852666448004,3.408531032431705,5.16689827198762,37190,0,1988,,,9.62
"   737 Arequipa (1912 QB)",2.589584513087492,.2450954530405634,12.36863138721758,184.667620306347,134.2711776212761,1.954889123665487,3.224279902509497,4.16728627751521,37575,0,2049,,,8.81
"   742 Edisona (1913 QU)",3.010093137773107,.1184601066234545,11.21933558313703,64.21486477514203,284.0972040005602,2.653517183725976,3.366669091820238,5.22249584057798,38379,0,1962,,,9.55
"   755 Quintilla (1908 CZ)",3.181685781960474,.1376809034471648,3.242408531428355,176.7003631568532,43.73090577413896,2.743628409015157,3.619743154905791,5.67536938474396,37404,0,2573,,,9.81
"   757 Portlandia (1908 EJ)",2.372921929315818,.1096279052491421,8.169431147871297,22.51494822367786,44.04332602666118,2.112783468885172,2.633060389746464,3.65538711869415,38288,0,2221,,,10.20
"   766 Moguntia (1913 SW)",3.019098788371727,.09651606911196754,10.08953527364012,7.838782743700765,71.48668837701763,2.727707241057384,3.31049033568607,5.24595049674254,39782,0,1817,,,10.15
"   767 Bondia (1913 SX)",3.121253632055963,.1815989945453147,2.412059954083963,79.32752575747354,269.0891016449633,2.554437110753689,3.688070153358238,5.51444479485917,42081,0,2225,,,10.1
