full_name,a,e,i,om,w,q,ad,per_y,data_arc,condition_code,diameter,H
" 24946 Foscolo (1997 NQ)",2.691122582064699,.1916691130501075,12.26672350020345,212.3443457298575,136.7361880031424,2.175317503651243,3.206927660478155,4.41477346035168,9978,0,5.378,13.9
" 16412 (1986 WZ)",2.691152609153497,.1169112268081187,2.667859519659577,255.8971497852055,129.7349529857376,2.376526656089492,3.005778562217502,4.4148473494967,11446,0,7.015,14.0
" 54323 (2000 JQ86)",2.691233595428502,.05637225819535194,22.58602855192999,115.5942775738539,302.5121382330825,2.539522680323001,2.842944510534002,4.41504663849108,7036,0,4.309,14.0
" 42963 (1999 TH144)",2.691286876709861,.1122220807031857,13.5356339944667,18.38564441464521,140.4972101070217,2.389265063636303,2.99330868978342,4.41517775336729,12357,0,4.651,13.7
" 27554 (2000 JM39)",2.691314552202108,.1739971404140163,11.87650605157933,237.0739180993064,147.259372330677,2.223033516164313,3.159595588239904,4.4152458578861,11819,0,4.725,14.0
" 24198 Xiaomengzeng (1999 XB39)",2.69133791041877,.1835153800665019,3.555528846502411,126.6741511929314,257.7961942884165,2.197436010900885,3.185239809936656,4.41530333862152,22720,0,,14.0
" 44287 (1998 QO85)",2.691514121949869,.1548762449917269,12.57511491312616,302.5468553359005,332.1099153483577,2.274662521400069,3.10836572249967,4.41573697430146,8036,0,4.308,13.9
" 49403 (1998 XE45)",2.691563217076118,.1589537763954473,14.69837687936094,72.08704555472464,1.277203995974793,2.26372907931479,3.119397354837446,4.41585779411311,10012,0,4.693,14.0
" 29496 (1997 WE8)",2.691676642446189,.09365333540030583,4.970855135548526,247.9812450386142,324.7215592563795,2.439592147062007,2.943761137830371,4.41613693055215,8101,0,5.621,13.8
" 33874 (2000 JF53)",2.691847815748693,.1303209881109371,12.93888151494584,19.78272672879609,105.6682678818632,2.341043548556056,3.042652082941331,4.41655819405868,8575,0,5.211,13.9
" 11850 (1988 EY1)",2.691870927087431,.0967661920939676,12.74991585347104,9.261860640025887,135.9544811380812,2.431388827864722,2.95235302631014,4.41661507290096,10850,0,5.148,13.6
" 33834 (2000 ES158)",2.691879839041028,.1861443188633179,11.67233010372419,239.919686467468,138.6290278491392,2.190801699940838,3.192957978141219,4.41663700599261,10829,0,,13.3
" 32203 (2000 OF3)",2.691956746041934,.1875023851021423,12.00831176950514,295.6825848284677,102.1949575577067,2.187208435567269,3.196705056516598,4.41682628230839,15576,0,5.801,13.7
" 18728 Grammier (1998 KZ3)",2.691957441932948,.198004103070605,5.430230877280361,112.4739645135576,8.593805378138471,2.158938823138774,3.224976060727121,4.41682799498259,12334,0,4.792,13.7
" 26636 (2000 HX57)",2.691972699558971,.1275966822483229,14.03844060328716,53.39562948508495,82.80857243592861,2.348485914392185,3.035459484725757,4.41686554595064,14240,0,6.982,13.0
" 56756 (2000 OW14)",2.691984242412607,.02619898560121295,10.52193225599302,302.9362396929637,320.9340440572371,2.621456986006947,2.762511498818268,4.41689395445967,8560,0,,14.0
" 22367 (1993 MZ)",2.692068429104162,.1915249802258228,13.00135564229121,345.5641308756135,352.3386730140761,2.176470076453426,3.207666781754899,4.41710115102696,11821,0,4.865,13.9
" 24110 (1999 VP20)",2.692101518438775,.2367953357902459,9.834110877468085,307.5480124232001,161.383969881739,2.054624435398634,3.329578601478916,4.41718258992291,22736,0,4.266,13.8
" 87935 (2000 SG347)",2.692106423095495,.09218273015351404,21.02179941445819,305.379709462456,127.7325461216222,2.443940703150741,2.94027214304025,4.41719466122148,9015,0,4.918,13.8
" 13548 (1992 ER1)",2.692151921753066,.1478896759199973,12.61320673341611,140.5740527648978,353.4534859774428,2.294010446517607,3.090293396988525,4.41730664264693,9453,0,5.255,13.6
" 23828 (1998 QK76)",2.692355780601617,.1995125799677934,13.11516252379939,222.8082645925352,74.69223202744429,2.155196932622586,3.229514628580648,4.41780839224308,8483,0,4.373,14.0
" 25238 (1998 UJ7)",2.69238252886785,.06502059660640368,1.791326722254356,97.87727066161965,227.8342624879544,2.517322210548205,2.867442847187496,4.4178742280862,8016,0,4.419,14.0
" 46852 (1998 QC41)",2.69241173539804,.1232769705957256,9.600000353146422,328.2302857306175,311.2909247468316,2.360499373061789,3.02432409773429,4.41794611485873,7116,0,4.171,13.8
" 18055 Fernhildebrandt (1999 TJ13)",2.692425149958724,.1219467172516473,11.1288204537244,293.1304128720775,247.4105411508475,2.364092741475483,3.020757558441964,4.41797913258739,23700,0,5.390,13.7
" 33112 (1998 BL1)",2.692479849413455,.05710143250151203,11.79397695313387,136.2114677888619,244.4163196967689,2.538735393030491,2.846224305796418,4.41811376712512,7105,0,8.862,13.8
" 34925 (6114 P-L)",2.692485960825612,.1409477714341429,12.83468264765608,348.1992425547601,222.312600498085,2.312986065029525,3.071985856621699,4.41812880953826,20897,0,4.770,13.8
" 53318 (1999 JV7)",2.692520724982519,.1152325391250028,11.63006059292199,246.5624341013562,292.3581665605999,2.38225472519609,3.002786724768948,4.4182143771259,6229,0,,14.0
" 29846 (1999 FT23)",2.692533560104103,.03652135258869304,7.868287821668525,214.8061118246107,119.884253317765,2.594198592598652,2.790868527609554,4.41824596929849,22658,0,9.183,13.5
" 69538 (1997 GH36)",2.692627738428098,.1028703922485767,13.64025431508862,37.4602081770019,101.8252881078548,2.415636066796602,2.969619410059595,4.41847778069265,14696,0,,13.5
" 45920 (2000 YP104)",2.692643817230437,.149788221628035,12.00421629655042,135.7538612613234,96.31653102239062,2.289317488369766,3.095970146091108,4.41851735760998,7063,0,11.279,13.5
" 17658 (1996 VS4)",2.692702312972258,.04815398796339257,4.106861904549829,58.98336842712484,197.1301060621955,2.563037958204393,2.822366667740124,4.41866134203859,20829,0,6.449,13.3
" 10568 Yoshitanaka (1994 CF1)",2.692765752906314,.1825670949824829,11.55960196679469,298.4430718829134,117.165688266969,2.20115533192989,3.184376173882738,4.41881749812418,9015,0,6.416,13.2
" 25845 (2000 EO86)",2.692776798308289,.1989134879179378,12.30521688464505,187.6934546355903,182.6926076795068,2.15714717317229,3.228406423444287,4.41884468634071,10350,0,9.894,13.8
" 20057 (1993 GC)",2.69282989464136,.1066628478119306,12.28019209299854,200.1616897961036,21.66771046571507,2.405604989405812,2.980054799876908,4.4189753835485,12409,0,7.361,13.0
" 25064 (1998 QN85)",2.692917300746075,.1126595401107228,11.66548243046496,268.001222377706,231.798376143075,2.389534476087813,2.996300125404337,4.419190537443,23156,0,6.725,13.3
" 20885 (2000 WD2)",2.692978344039727,.2126782378397741,9.638048248188738,303.6140584240525,30.61467743315517,2.120240455288685,3.265716232790769,4.41934080021249,11412,0,6.749,13.2
" 26912 (1996 JG1)",2.69298234775207,.1833439234347101,11.72396146325332,218.2311324029203,84.80540439776938,2.199240398374789,3.186724297129352,4.41935065571835,10367,0,5.538,13.6
" 32141 (2000 LB24)",2.693031442300542,.06448895909330957,21.29417189533801,205.6323315180168,239.0324647884249,2.519360647781026,2.866702236820058,4.41947150705665,12318,0,3.614,13.8
" 10931 Ceccano (1998 DA)",2.693084616862262,.05086084507480464,6.319506337352427,97.19865743298303,180.8329163995319,2.556112057390691,2.830057176333833,4.4196024030147,10843,0,11.652,13.1
" 12864 (1998 KB55)",2.693112582027451,.1407568324025581,8.979429836030267,164.7849734025977,207.403877111514,2.314038585677793,3.07218657837711,4.41967124335006,11818,0,7.864,13.9
" 40079 (1998 MD9)",2.69315476656086,.1646705279491034,13.31068348119724,154.5516240685608,240.8903505323663,2.249671549302638,3.136637983819081,4.4197750874117,7217,0,,13.8
" 22360 (1993 FT11)",2.693217379654551,.1714511298893894,13.51599287813565,21.06089709829548,11.47895773761281,2.231462216875038,3.154972542434064,4.41992922118273,19497,0,4.471,13.4
" 16187 (2000 AP164)",2.693256066768892,.0961949113238533,11.80087079533566,316.5150066668782,200.8574672006968,2.434178538253628,2.952333595284155,4.42002445760285,9581,0,6.081,13.2
"  9976 (1993 TQ)",2.693272279634606,.2053013053833049,8.502029279187919,66.85650638291706,293.1910757440861,2.140339964872952,3.24620459439626,4.42006436916476,16930,0,13.936,13.1
" 43050 (1999 VL66)",2.693302517439759,.1988358118965454,12.94739743767435,56.50214499820884,144.3534634490606,2.157777524701614,3.228827510177903,4.42013880654413,7605,0,9.432,13.7
" 53411 (1999 LM32)",2.693373660792959,.1184474497842996,11.2614408828352,251.3411130920638,296.4656296132017,2.37435041935583,3.012396902230088,4.42031394407746,6593,0,,14.0
" 17145 (1999 JG99)",2.693380154343371,.1802641889062798,16.07048662628634,189.1587118061213,230.0849059046069,2.207860165404393,3.17890014328235,4.42032992972539,10896,0,6.419,13.6
" 14236 (1999 XZ200)",2.693460389284481,.1492082716201583,10.80481013968462,310.4604158552187,298.6656750675168,2.291573819921985,3.095346958646976,4.42052745153772,16550,0,5.227,13.6
" 66210 (1999 CR14)",2.693581742871123,.1604640081382419,12.86552169355173,325.5505446604863,342.1991030068475,2.261358820162031,3.125804665580214,4.42082620453159,7593,0,,13.8
" 10587 Strindberg (1996 NF3)",2.693600701078025,.0748483632196091,10.07853896869018,142.2631340666123,299.5989377773923,2.491989097435144,2.895212304720907,4.42087287719276,15190,0,5.716,13.0
" 25545 (1999 XG164)",2.693629369744871,.1607769305976821,14.97104966291752,97.16314127532495,339.94536470933,2.260555907509521,3.12670283198022,4.42094345606634,9933,0,4.840,13.9
"  9559 (1987 DH6)",2.693647381382238,.1087341801360134,1.403792945354828,263.2624782298533,345.6197934508901,2.400755841792121,2.986538920972354,4.42098779878347,23524,0,14.229,13.3
"  3897 Louhi (1942 RT)",2.693799650928534,.1575598904964725,7.097612821221403,188.8207511126812,149.2404733455473,2.269364872908798,3.11823442894827,4.42136267598035,27449,0,10.770,13.0
" 43169 (1999 XE167)",2.693852297504655,.1868835432420791,11.50959383205364,273.3831832132666,113.0140783099527,2.19041563517617,3.19728895983314,4.42149229071091,8060,0,5.122,13.8
" 45650 (2000 EV49)",2.693948529881826,.1563581248940012,14.69419134655464,138.7354861896751,228.0511226677926,2.272727789188552,3.1151692705751,4.42172921601344,13634,0,4.776,14.0
" 19620 Auckland (1999 QG)",2.693952421229404,.1453841997913281,14.06737465499913,65.70505829599212,30.16568610817879,2.302294304193056,3.085610538265751,4.42173879664831,12740,0,4.721,13.7
" 38043 (1998 SB26)",2.694133119790854,.2015522584743534,13.1894910831655,28.49149165147391,305.0501717509071,2.151124504866451,3.237141734715256,4.42218369049552,17042,0,4.651,13.8
" 32468 (2000 SS176)",2.694243588914159,.1580352222460196,12.50492776581592,356.8578824358776,261.6660922021699,2.268458204555197,3.120028973273122,4.42245568137793,8621,0,4.856,13.5
" 17857 Hsieh (1998 KR1)",2.694563648624953,.2045027880584293,13.22882733635798,50.95016416199747,271.379355747588,2.143517869880257,3.24560942736965,4.42324374593606,17932,0,6.531,13.0
" 20197 Enriques (1997 CK22)",2.694577831981218,.1147985553287585,13.69287372110176,148.1258405281433,335.239202337607,2.385244189648876,3.00391147431356,4.42327866987883,8182,0,3.338,13.9
" 20560 (1999 RX118)",2.694603954119839,.2488149294544515,12.02907708050854,195.8153610111097,202.4018847347102,2.024146261367825,3.365061646871853,4.4233429911487,22784,0,10.923,13.7
" 28939 (2000 TO33)",2.694622665662894,.01833109214053828,20.85014493572553,291.2019451238556,148.3004046829066,2.645227289294644,2.744018042031143,4.42338906529424,15127,0,3.935,13.9
" 76304 (2000 EC135)",2.694672895708718,.1642257201093398,13.12659807758284,165.4359399756563,149.593021760509,2.252138298951833,3.137207492465602,4.42351274944141,6563,0,,13.9
" 44259 (1998 QW48)",2.694727381974567,.1410740257315398,12.42065432298828,164.0884721880009,81.65928545909532,2.314571341950402,3.074883421998731,4.4236469152118,7098,0,4.500,13.6
" 26381 (1999 KV15)",2.694761984767833,.1218055183278698,4.172111007749489,172.7714663407075,219.3307900947761,2.366525104442948,3.022998865092719,4.42373212106533,9396,0,,13.9
" 21809 (1999 TG19)",2.69481444832403,.01602755442326422,3.672564693800886,300.3412147080315,357.104385443238,2.651623163092918,2.738005733555143,4.42386130827165,9588,0,4.691,14.0
" 15871 (1996 QX1)",2.694817582254478,.1764806559522331,12.15515295466514,312.1659595817536,85.34167465421253,2.219234407666596,3.170400756842359,4.42386902535827,13678,0,7.167,13.3
" 31529 (1999 CW127)",2.694925535453644,.05740386709106387,22.48897665719739,60.94221442090392,328.3906806654263,2.540226388196149,2.84962468271114,4.42413485537209,7154,0,5.290,13.5
" 28392 (1999 NQ11)",2.695003404620004,.04329648911001368,2.721192653378014,164.4872145096276,137.7719039257497,2.578319219060424,2.811687590179583,4.42432660808127,8129,0,4.537,14.0
"  8472 Tarroni (1983 TC)",2.695011016073612,.1948089896564383,11.93597674936759,228.7372769122674,126.5253016474667,2.169998642919341,3.220023389227884,4.42434535142336,13649,0,6.516,13.3
" 17219 Gianninoto (2000 CV)",2.69503897374298,.1188993371642234,14.11166127435899,147.6587844350179,338.0739440020718,2.374600626133191,3.015477321352769,4.42441419791669,22661,0,6.135,13.0
" 45657 (2000 EK76)",2.695050343566717,.1985654815637131,8.974788883335707,117.0701951584542,267.3619859226528,2.159906374257941,3.230194312875492,4.42444219650768,7074,0,7.561,13.9
" 40656 (1999 RY191)",2.695098051765858,.09903138345077973,15.60221598127839,86.40862946334688,264.285590878925,2.428198763163984,2.961997340367732,4.42455968027049,7237,0,5.404,13.7
" 23461 (1989 TM4)",2.695159815718291,.0844174327666903,10.62036019527135,182.0578774264337,74.26738868597151,2.467641343179407,2.922678288257175,4.42471177855453,10405,0,5.153,14.0
" 12534 Janhoet (1998 LB3)",2.695188865623872,.1107489099978801,9.313623885034001,196.8149328523813,218.1239683184066,2.396699636517605,2.993678094730139,4.42478331669023,14741,0,4.941,13.5
" 22760 (1998 XR4)",2.695213050193249,.05486352385490442,5.17849246209318,308.0413425406996,57.72166689112552,2.547344164719922,2.843081935666576,4.42484287377017,8390,0,4.468,13.7
" 66866 (1999 VS45)",2.695251865558936,.1391440074967315,9.424941231051823,351.641538125428,239.5771669825439,2.320223719772024,3.070280011345848,4.42493846130412,12321,0,11.047,13.7
" 53210 (1999 CE76)",2.695280646460282,.1696171281396177,11.9532646683455,158.5684690901186,127.2161032265745,2.238114883677397,3.152446409243167,4.42500933820004,6710,0,,14.0
" 14901 Hidatakayama (1992 SH)",2.695296247962925,.1718096595356871,12.32621735506708,188.4781142005431,106.7657212718854,2.2322183172526,3.15837417867325,4.42504775918686,10868,0,6.578,13.1
" 30584 (2001 PF9)",2.695340361646075,.1146358787633265,13.47567124434853,158.8330405112423,34.14808627762525,2.386357650722515,3.004323072569635,4.42515639619864,8137,0,5.726,13.7
" 91111 (1998 HU47)",2.695565929172157,.05454213960885804,10.72207251700849,55.77525974601502,57.36418067370988,2.548543995938368,2.842587862405946,4.42571190626249,7157,0,5.521,13.7
" 49365 (1998 WR18)",2.695566593121308,.09832013124119886,6.731097517480968,255.1125641455286,19.35936200085843,2.430538131916229,2.960595054326386,4.42571354141884,7066,0,4.482,13.8
"  2229 Mezzarco (1977 RO)",2.695627153971489,.2637930468351297,12.68803192604461,271.9663370028657,32.76815539659728,1.98453945389384,3.406714854049137,4.42586268992114,14782,0,8.841,13.0
" 63067 (2000 WZ122)",2.695655462040794,.2833028297493776,12.81799088156287,80.79288706768544,247.0953064944678,1.931968641615271,3.459342282466316,4.4259324072538,7270,0,7.648,14.0
" 19321 (1996 XY7)",2.695684135610682,.06020440289854164,8.098384588510804,87.15843910067279,78.03056486800698,2.53339208182317,2.857976189398194,4.42600302511732,9928,0,5.844,13.9
" 28326 (1999 CY120)",2.695877768913888,.1118936774957963,13.92454854055679,58.02679804323279,122.5155820010477,2.39422609127095,2.997529446556825,4.42647991907036,22748,0,6.259,13.5
" 13141 (1994 WW2)",2.696054583721611,.0619995445531623,3.150280024217875,14.35633397298212,305.7827636159093,2.528900427440406,2.863208740002817,4.42691540618956,9908,0,8.600,13.8
" 25967 (2001 FF29)",2.696060141480286,.1412369330813918,12.61252382552236,189.6367914396624,67.31176720182123,2.315276875694627,3.076843407265945,4.42692909493699,8004,0,4.192,14.0
" 44331 (1998 RW58)",2.696081810654515,.1000650586224826,13.14994595093492,351.867740730211,204.4618537373596,2.426298226220363,2.965865395088668,4.42698246620038,7121,0,3.557,14.0
" 51262 (2000 JC69)",2.696171691950766,.1974621465103217,13.43314236121611,39.59356727645905,278.3541621848373,2.163779842297802,3.22856354160373,4.42720384648486,8892,0,6.299,13.2
"101740 (1999 FC7)",2.696189391907804,.1974022224805327,14.31021801148117,23.14639274581251,337.1820946569281,2.163955613716768,3.228423170098841,4.42724744243615,6652,0,,13.8
" 28284 (1999 CG37)",2.696271926377817,.02932780383818568,3.514629052770341,38.61421363590273,132.5732418800736,2.617196192226601,2.775347660529033,4.42745073118807,13259,0,7.454,13.4
" 14210 (1999 CO99)",2.696351856817033,.1528042895546051,12.82383216112091,339.0295054825803,249.8709179956683,2.284337726946866,3.1083659866872,4.42764760897745,24664,0,5.987,13.4
" 47947 (2000 JT72)",2.696376663295438,.0586398335195303,21.21380422214189,200.2404370623769,272.585675742936,2.538261584653847,2.854491741937029,4.42770871075677,7099,0,4.220,14.0
" 18988 (2000 RB24)",2.696502202825263,.1133191132792883,12.29026186595853,193.7114253087408,354.309847432029,2.390936964245456,3.002067441405069,4.42801793625215,9506,0,,13.8
" 19179 (1991 RK8)",2.696620628393123,.08016020756114421,10.33158997242172,40.99131381072131,247.6720625136895,2.480458959107467,2.912782297678778,4.42830964543131,13323,0,5.977,13.4
" 59527 (1999 JE24)",2.696727864190867,.1630508441969544,13.74346936320276,40.31907530010359,355.7692080476061,2.257024109365096,3.136431619016637,4.42857379718118,10367,0,,13.8
" 50817 (2000 FB32)",2.696737966198943,.1998389231621467,14.22583033457057,85.95182303204409,254.931356271652,2.157824754983269,3.235651177414617,4.42859868152199,8518,0,4.531,13.9
" 42800 (1999 FB28)",2.696783821514284,.05281172253239805,21.81805620804029,5.502898464820086,95.09038641378201,2.554362022602611,2.839205620425956,4.42871163779817,24494,0,5.491,13.8
" 30445 Stirling (2000 NJ2)",2.696804806583065,.1509437857626987,12.04965132630161,287.4272516059888,286.786495340045,2.289738879614375,3.103870733551755,4.42876333104016,7546,0,4.334,14.0
" 36260 (1999 XQ111)",2.696883544571087,.2028233198661897,11.91970202783178,214.6565901123134,28.1965115643888,2.149892670768682,3.243874418373493,4.42895729082838,7249,0,10.086,13.6
" 22843 Stverak (1999 RF107)",2.696923421386074,.1320707015659751,2.810194450589024,298.7516859127581,233.2169086435811,2.340738853053905,3.053107989718242,4.42905552274704,8130,0,9.008,13.9
" 28191 (1998 WV23)",2.696930689690827,.1088103754906015,13.36559345716715,352.3576854935179,198.9185224627295,2.403476648673441,2.990384730708213,4.42907342745286,11440,0,5.734,13.3
" 47593 (2000 AF204)",2.696934080244155,.1328014708390514,11.10504476270566,92.19365056669449,55.25534482211904,2.338777267631767,3.055090892856544,4.42908177973334,12688,0,7.560,13.9
"  6933 Azumayasan (1994 YW)",2.696952628316517,.169471426988459,2.57140299460642,289.9912167630232,51.0495394562964,2.239896217875442,3.154009038757592,4.42912747110074,23575,0,11.522,13.4
" 70472 (1999 TG33)",2.697060314093116,.207434710373865,12.92492145822997,12.06011709369683,193.816031079582,2.137596388978364,3.256524239207866,4.42939274761359,6715,0,4.394,13.8
" 25222 (1998 TT13)",2.697236255561442,.2005680387797552,12.94564900995975,216.1260959602411,82.22555779755805,2.156256869657833,3.238215641465051,4.42982617872884,8929,0,4.119,14.0
" 22637 (1998 MR22)",2.697285245121223,.1593168520450697,11.95567561825597,276.1632693805515,20.91381442692334,2.267562250800895,3.12700823944155,4.42994686683283,15280,0,5.354,13.2
" 58791 (1998 FH82)",2.697290458937353,.1554577923992947,12.64570180353602,32.09156769273118,48.66303192129227,2.277975638731272,3.116605279143434,4.42995971138068,6646,0,,14.0
" 25334 (1999 LK11)",2.697387855841935,.1942183584855833,13.98506546803156,205.2065282586574,183.8478138944321,2.173505614281367,3.221270097402503,4.43019965676187,9511,0,4.294,13.9
" 11035 (1988 VQ3)",2.697591476496052,.1181196710529859,11.72898472981771,229.8813495145982,271.0290336307721,2.378952858656999,3.016230094335104,4.43070130718668,10430,0,5.826,13.3
" 25621 (2000 AF41)",2.697615847139369,.1714785141844311,14.21345190544498,107.6842659207016,175.4139348739529,2.235032689831535,3.160199004447203,4.43076134923865,8926,0,4.686,13.7
" 20471 (1999 NK6)",2.697646900975265,.1839252380856698,10.67172941016197,293.8372307139097,105.1865858145971,2.201481552442321,3.19381224950821,4.43083785709203,12378,0,5.290,13.6
" 94011 (2000 XZ27)",2.697660731956603,.1484050744533158,13.80461270516694,41.4930961874639,84.12777151591433,2.297314190180797,3.09800727373241,4.43087193285316,6713,0,4.081,13.9
" 50731 (2000 EA150)",2.697666886677741,.09912588715784462,13.29420734154273,118.1607737790622,47.45319578747701,2.430258263279469,2.965075510076013,4.43088709643342,9985,0,,13.7
" 11009 Sigridclose (1981 ET10)",2.697684302182493,.1674282237009836,12.85644925904438,336.4328216851139,312.0117732356714,2.24601581136205,3.149352793002935,4.43093000365459,13291,0,,13.7
" 34648 (2000 WZ101)",2.697705396281017,.06212891432697138,12.34077568078862,101.1724572865333,258.7481578353718,2.530099888836065,2.865310903725969,4.43098197414833,7148,0,3.699,14.0
" 51569 Garywessen (2001 HV3)",2.697710118252524,.1917164643986116,13.70431985055678,75.2245254145619,250.0379197274156,2.18051467240879,3.214905564096259,4.43099360791298,7039,0,4.469,13.9
"  6598 Modugno (1988 CL)",2.697826793987508,.2391306919208963,10.18903299402917,333.2027208835379,99.03825170011216,2.052693606058542,3.342959981916475,4.43128107117061,11482,0,11.301,13.3
" 55493 (2001 UX48)",2.697971980416681,.1299756769546168,14.79638097092917,74.67856558221249,181.7694606615283,2.347301245857435,3.048642714975927,4.43163878716587,9043,0,,13.6
"  7680 Cari (1996 HB)",2.698025108564753,.2111082963530001,8.702425030203962,210.5181467965334,173.7239446921247,2.12844962437803,3.267600592751476,4.43176968877779,9038,0,10.977,13.2
" 33243 (1998 HY7)",2.698061070055672,.216618014583341,17.02058799455404,91.93975635734574,140.2129003837216,2.113612437835608,3.282509702275736,4.43185829446347,7592,0,4.660,13.9
" 23899 Kornos (1998 SE61)",2.698094573486287,.143726184294504,13.20836362663997,219.0614939179892,319.7674057800854,2.310307735573396,3.085881411399178,4.4319408442542,12711,0,5.666,13.0
" 49576 (1999 CN121)",2.698132137641798,.04166114037913424,21.87882399444729,5.426470129928024,100.4249623986132,2.58572487589405,2.810539399389547,4.43203339995788,7151,0,5.561,13.5
" 30598 (2001 QA117)",2.698156345225641,.1650373348524679,12.42334753464616,332.7818591593895,302.8753104980264,2.252859812994326,3.143452877456956,4.432093046255,8104,0,6.275,13.4
" 14842 (1988 TN1)",2.6983503987529,.1691681555360587,13.52389224266367,20.84740564147183,343.2922726558627,2.241875438805883,3.154825358699916,4.43257119428052,13734,0,6.087,13.2
" 23860 (1998 RU56)",2.698433746735161,.06598452152075704,3.266433709276058,211.6055407533826,271.7384404496473,2.520378887101378,2.876488606368944,4.43277656904486,9429,0,3.534,13.9
" 45150 (1999 XP110)",2.69843961590968,.119310792927334,11.16011000126983,251.0014659350253,286.7841501013904,2.376486645668965,3.020392586150394,4.43279103118617,7153,0,3.919,14.0
"  6005 (1989 BD)",2.698558844967323,.1521919617331568,7.639494916200842,25.23285615325811,108.9221952652676,2.287859880499385,3.109257809435262,4.43308482505075,10021,0,9.179,13.1
" 10839 Hufeland (1994 GY9)",2.698716727293128,.211689532773767,10.44125594995761,173.3961461912249,262.9234940354308,2.127426644203696,3.27000681038256,4.43347387492143,23608,0,8.824,14.0
" 42724 (1998 QJ76)",2.69873796315636,.1680613985595788,12.29257052681327,239.0702464834812,55.67475871546799,2.245184286722473,3.152291639590246,4.43352620469864,7089,0,7.001,13.3
" 26095 (1988 PU)",2.698819743180531,.1415106483407816,11.65717960144709,251.257412891839,21.21736457864391,2.316908011568152,3.08073147479291,4.43372773035539,23542,0,6.602,13.1
" 31544 (1999 DZ5)",2.698826143643,.07878440149393817,13.96227488899538,233.7266319990527,336.5426472597634,2.486200741179893,2.911451546106107,4.43374350276377,7085,0,5.381,13.6
" 71149 (1999 XE186)",2.6988337144049,.1562168100804598,13.35618223548258,45.49178467595964,235.7150311689397,2.277230520602968,3.120436908206832,4.43376215911924,7015,0,5.254,13.6
" 18819 (1999 NK8)",2.698882483817126,.09096647958937007,3.289644755665191,280.6770345967658,160.101940934535,2.453374645438867,2.944390322195385,4.43388234044987,17060,0,4.626,13.8
"  6702 (1988 BP3)",2.698982734563197,.1343614266208003,7.771623456472025,161.022294325055,129.8468234949829,2.336343563922378,3.061621905204017,4.43412938944684,10997,0,10.807,13.4
" 14790 Beletskij (1970 OF)",2.69904519147671,.3118014883227136,6.248312556148482,321.2564560725506,31.28012435682797,1.857478883724008,3.540611499229412,4.43428330501347,17074,0,10.184,13.4
"  8323 Krimigis (1979 UH)",2.699062374245838,.2972973847147682,9.798362340352398,131.9855447507668,307.7998890662781,1.896638189200518,3.501486559291159,4.43432564964767,23664,0,11.444,13.3
" 34997 (1978 OP)",2.69907091747281,.1572753158893036,14.82529072320376,109.0018368593156,193.058297707086,2.274573686319641,3.123568148625978,4.43434670333699,14156,0,6.803,13.3
"  8156 Tsukada (1988 TR)",2.699136438167474,.09981426146308219,3.407269278948584,130.8719713746674,245.4723019247597,2.429724128003694,2.968548748331254,4.43450817180995,14678,0,6.016,13.0
" 29313 (1994 CR)",2.699173009217864,.08926619885844864,5.029248100952849,127.6825835202105,326.8535080219925,2.458228094623665,2.940117923812063,4.43459829795298,8991,0,4.334,14.0
" 21043 (1990 RT2)",2.699266925563689,.1717719195786505,12.01113356771363,356.4890487206827,15.59764604568672,2.235608664304451,3.162925186822926,4.43482974933942,13291,0,5.625,13.6
" 51207 (2000 JR11)",2.699271437559249,.1226360445598857,12.77924446850099,41.29843727960577,93.89546734612208,2.368243465263506,3.030299409854992,4.43484086899212,9524,0,4.813,13.7
" 40663 (1999 RR195)",2.699287414781236,.1369492031799279,10.10397793736027,221.5332901541946,225.5509350637137,2.329622154173338,3.068952675389133,4.43488024436258,9071,0,4.387,14.0
" 16638 (1993 QN3)",2.699292670028532,.05896582985838492,4.825076963863061,159.6536668400169,134.5930955910558,2.540126637709644,2.858458702347419,4.43489319578281,24494,0,7.574,13.9
" 11701 (1998 FY116)",2.699307840423387,.1484843540549873,5.233367314094841,275.9886206202463,23.60340647966883,2.298502859342557,3.100112821504216,4.43493058289696,24697,0,6.438,13.5
" 60362 (2000 AU103)",2.699348468413892,.1351525139343469,13.25665115104995,102.3468606699841,160.7285889113413,2.334524736922926,3.064172199904859,4.43503071022937,9921,0,4.393,13.8
" 45542 (2000 CE36)",2.699412333525258,.1446869920504492,12.08611141260746,324.8244988174048,276.5408698017619,2.308842482683604,3.089982184366912,4.43518810676905,23542,0,4.747,13.8
" 17662 (1996 VG30)",2.699478958686513,.2067767462259268,7.774442271751626,246.3392570428862,228.8478491703266,2.141289483103963,3.257668434269064,4.4353523074781,10926,0,9.063,13.3
" 47558 (2000 AU137)",2.69948151399362,.106568661434331,12.54607827884334,342.6024410501589,191.1397108145177,2.411801382480599,2.987161645506642,4.43535860518784,9812,0,5.259,14.0
" 28365 (1999 GF14)",2.699659107467275,.08378888105118468,14.07399528946444,31.34956172571857,176.0128463374236,2.473457691632952,2.925860523301597,4.43579630240443,9012,0,,13.3
" 19188 Dittebesard (1991 YT)",2.699950727314501,.1773430287246249,11.70090475387939,265.9486799117704,140.722180208429,2.221133287925294,3.178768166703709,4.43651506047035,10960,0,4.983,13.4
