full_name,a,e,i,om,w,q,ad,per_y,data_arc,condition_code,n_obs_used,n_del_obs_used,n_dop_obs_used,H
"232998 (2005 EO177)",3.025946571150639,.100538942336787,3.234185467551478,184.9412328404659,11.79524465611614,2.721721103319527,3.330172038981752,5.26380855345041,8600,0,205,,,15.9
"233020 (2005 ER257)",3.102467915593166,.1129426620277331,4.431129124489919,342.7475306076061,191.4747569785326,2.752066930350442,3.452868900835891,5.46473555309685,4072,0,207,,,15.8
"233052 (2005 GG79)",3.063322632025213,.2157000671164684,16.88700745124553,120.8319656072978,14.48500812017948,2.402563734697978,3.724081529352449,5.36163581516693,6368,0,387,,,15.4
"233060 (2005 GX141)",3.188459528986511,.1769190743810611,23.68424230091127,70.20927506355098,89.33980139114581,2.624360220416743,3.752558837556279,5.693503154032,6299,0,330,,,14.9
"233062 (2005 GO149)",3.080538984363212,.1591881807085379,9.213379306443294,186.3093628127466,87.28125431149488,2.590153587840705,3.570924380885718,5.40689911123144,5851,0,281,,,15.6
"233063 (2005 GD162)",3.137841488260305,.1329937519222676,1.533958319750558,41.00204127612283,112.6448302054407,2.720528175799215,3.555154800721396,5.55846280175699,8504,0,116,,,16.4
"233843 (2008 UZ305)",3.190953454838846,.1423543770560584,12.36970234998872,19.75268220289671,113.9421846660988,2.736707263560385,3.645199646117307,5.70018441379087,6261,0,183,,,15.7
"234042 (1999 AH32)",3.003378389187993,.1162709601398659,2.233696520362306,103.2786224651504,120.1676638105949,2.654172700213781,3.352584078162204,5.20503050933422,6831,0,191,,,16.2
"234047 (1999 CY49)",3.040923545960488,.2647540050466074,6.619476263011169,24.15027950685891,102.8130455515325,2.235826858126918,3.846020233794059,5.30293683738302,5917,0,291,,,15.7
"234140 (2000 DE103)",2.973503529298793,.06235346712326968,10.64653795108395,11.31897132265234,175.4426355844221,2.788095274743734,3.158911783853851,5.12756163839245,8632,0,201,,,15.6
"234356 (2001 HD65)",2.843766053948809,.1636963630776551,1.524689457368215,189.2458269226745,61.06038464449261,2.378251893473694,3.309280214423924,4.79566679898759,7469,0,188,,,16.5
"234367 (2001 OP68)",2.851986225537964,.3405861715509105,14.39497846107972,322.7851917288262,321.2234996126043,1.880639155666057,3.823333295409871,4.81647530284281,5605,0,220,,,15.8
"234828 (2002 RG89)",2.840598734205196,.06552653784788311,6.558930261378798,157.9596211292439,43.29145357077488,2.654464133737651,3.026733334672742,4.78765707895748,6446,0,341,,,15.6
"235251 (2003 SU320)",2.972200110926065,.2640599662868743,3.426772910718938,14.97347285173574,59.8130063265623,2.187361049837084,3.757039172015046,5.12419055163011,4195,0,104,,,17.2
"235337 (2003 UY215)",2.859686525756553,.1047309422122772,15.54300934176972,46.47989312832547,78.57150692542861,2.560188861482316,3.15918419003079,4.83599503017034,4238,0,210,,,15.6
"235408 (2003 XF20)",3.07358108513726,.216140198618226,15.61018610635206,79.83268395878422,93.85868465252932,2.40925665892647,3.737905511348051,5.38859091505329,4145,0,113,,,16.0
"235426 (2003 YH70)",3.093250209854296,.1125003839717529,13.4142233116689,114.1287566860933,22.82155129102827,2.745258373524982,3.441242046183609,5.44039933499416,4942,0,345,,,15.3
"235439 (2003 YN115)",3.13216073078915,.2151183400723483,17.50393161614538,80.7154225990936,114.7561889990494,2.458375513541995,3.805945948036305,5.54337504950198,4577,0,225,,,15.1
"235465 (2003 YL174)",3.050213849046264,.1725913984625711,1.843290127209816,191.9281173000605,276.405944630201,2.523773175229468,3.576654522863061,5.32725683353512,4546,0,281,,,16.2
"235471 (2004 BZ15)",3.170344518702496,.1254909184911011,11.44573633952153,113.5296613021653,97.45999587281155,2.772495073117291,3.568193964287699,5.64505127519047,7119,0,363,,,15.0
"235478 (2004 BM36)",3.076001201262466,.1526731442403292,2.154359303134582,85.67017683758691,167.8669537185401,2.606378426178695,3.545623976346236,5.3949565755818,5001,0,257,,,15.7
"235561 (2004 FU158)",3.102195085401732,.1068979962571702,1.45447551391892,159.9898031169799,19.47471814198155,2.770576646773446,3.433813524030018,5.46401471788975,4921,0,116,,,16.2
"235840 (2004 YP11)",3.016678203285013,.1786945869541227,1.314529016873044,70.78288786362886,35.63475942262649,2.477614137775493,3.555742268794534,5.23964279127085,5467,0,199,,,16.5
"235902 (2005 DC)",3.129246965296555,.2040394082032596,16.24971243189199,349.8781800683522,120.5826990497094,2.4907572663756,3.76773666421751,5.53564156807904,8416,0,230,,,15.4
"235914 (2005 EL43)",2.86731161217727,.1502298320237558,9.287366760921236,348.1820603760399,193.7469642936801,2.436555870320114,3.298067354034425,4.85535000997876,5061,0,180,,,16.2
"235928 (2005 EO101)",3.005261083353141,.0959803244296828,11.52793283927509,126.0662697275556,45.63874815978492,2.716815149577007,3.293707017129276,5.20992550499987,6381,0,375,,,15.2
"235943 (2005 EF141)",2.895896996555553,.1451204576760974,11.46684187529664,276.6383067038984,253.6182507070159,2.475643099032575,3.31615089407853,4.92813808342718,6474,0,190,,,15.3
"235946 (2005 EY145)",3.047632000039253,.161248140996925,3.217715468400303,32.56972103279713,154.2489643876144,2.556207005590183,3.539056994488323,5.32049439203802,6244,0,205,,,16.3
"235982 (2005 EE293)",3.094814433637064,.1264583357765761,13.2217338834744,95.71095829651662,90.09139540568994,2.703449350821995,3.486179516452134,5.44452658491604,5045,0,308,,,15.1
"235989 (2005 EO330)",3.061801155234136,.1166692226369363,11.1322539252303,103.7939457206943,133.3754690598518,2.704583194584096,3.419019115884177,5.35764182281091,5942,0,200,,,15.4
"236026 (2005 GG139)",3.113210006591773,.2095201939788991,15.15833102715135,214.7909845260143,270.6746143366808,2.460929642113615,3.765490371069931,5.49314203744515,6777,0,259,,,15.2
"236031 (2005 GV160)",3.056388335620391,.141156506812734,11.58351171612265,210.9072199368403,359.5216972211849,2.624959234701031,3.487817436539752,5.34344080522225,5862,0,234,,,15.4
"236033 (2005 GQ170)",3.00212275802008,.1955642077293032,18.69949000088643,27.26935828315055,167.2795083858732,2.415014999341772,3.589230516698387,5.20176672707612,4634,0,120,,,16.0
"236062 (2005 JV64)",3.207969802640483,.1214812252133643,6.626734915197829,81.28388404156155,111.504713026481,2.818261700568243,3.597677904712724,5.74584107404168,6290,0,144,,,15.9
"236082 (2005 JE176)",3.120886246680435,.1300018770467051,15.91577454749118,161.0507840506514,67.85837749551571,2.715165176562732,3.526607316798138,5.51347121164824,4540,0,217,,,15.4
"236092 (2005 MN10)",3.089203537246108,.1189897192422719,5.136152377172181,189.619073359095,53.16289830267925,2.72162007566696,3.456786998825256,5.42972691363406,8538,0,162,,,16.0
"236392 (2006 DP36)",2.85119759933893,.1031738332932967,14.67494512217355,358.1247303824276,109.08203610598,2.557028613538488,3.145366585139373,4.81447767607497,20318,0,144,,,15.9
"236618 (2006 JX79)",2.903064715500666,.02133308811273184,6.600972396714838,126.7183993157125,345.0122050906213,2.841133380127928,2.964996050873405,4.94644606742982,8271,0,198,,,16.0
"236686 (2006 RG91)",3.109931820589263,.2181877306051641,5.091193175215205,197.5836806274654,76.69360839424701,2.431382854318105,3.78848078686042,5.48446796790782,8016,0,153,,,16.0
"237023 (2008 SV38)",3.055703853304993,.1298075884796954,3.590782183893494,44.78436259791953,56.49307059361809,2.659050304999359,3.452357401610627,5.34164589949514,4575,0,124,,,16.4
"237235 (2008 VP76)",3.153822089151821,.1731228155802582,8.824975833304098,84.342452970808,46.08349724828688,2.607823529238646,3.699820649064996,5.60097956534446,4545,0,150,,,15.9
"237307 (2008 YQ90)",3.041930431642043,.1168895494457158,3.628852597592599,271.7240526462984,305.6917512022984,2.686360554042193,3.397500309241893,5.30557085286655,5861,0,192,,,15.8
"237349 (2010 CM12)",3.019247594253088,.2713129877981424,4.129666314809149,185.298087830538,299.518934370925,2.200086508553929,3.838408679952246,5.24633834654184,4591,0,129,,,16.7
"237428 (1999 FZ95)",3.156365773278605,.2057430178456219,16.44572968053854,162.1999642420371,96.92785918592948,2.506965553659635,3.805765992897575,5.6077570537752,6767,0,330,,,15.1
"237463 (1999 XQ171)",2.824642325241549,.2868411168339415,13.23457244517267,291.9634247411098,201.1836050277178,2.014418766012842,3.634865884470257,4.74737344178029,6500,0,177,,,15.6
"237699 (2001 UX62)",3.011101325960266,.2066563148968693,8.875369126520701,26.98594969053961,252.1112355996576,2.388838222156241,3.633364429764292,5.22511986210954,15832,0,290,,,15.4
"238300 (2003 XT14)",3.104454421565241,.3314296273289818,20.31550929091181,165.9399234208833,303.3780715353597,2.075546249566063,4.133362593564419,5.4699849872486,5021,0,201,,,15.6
"238325 (2003 YN173)",3.008133425477789,.1635624814337042,1.278061708656284,353.6441762735591,143.567197455382,2.516115657922973,3.500151193032605,5.21739653491099,5463,0,128,,,17.0
"238336 (2004 BA57)",3.099012535267985,.1422201823999431,9.987661864778341,138.5653942136551,80.90104215729583,2.658270407242462,3.539754663293508,5.45560855408669,4998,0,329,,,15.3
"238355 (2004 BF162)",3.104615953983312,.1421026971389221,17.98993016968211,83.17044397732811,146.1420496897332,2.663441653341756,3.545790254624868,5.47041191801102,5873,0,189,,,14.9
"238357 (2004 CK5)",3.003125899533685,.05714642714509494,11.45487311447099,115.0498647994714,76.74532889448058,2.831507984108435,3.174743814958934,5.2043741541091,4981,0,230,,,15.4
"238360 (2004 CO24)",2.994414925964169,.07880954845047611,11.51132742964677,151.0190319663983,99.16317067210386,2.758426437775567,3.230403414152771,5.1817465939719,5905,0,232,,,15.9
"238363 (2004 CG43)",3.051958368767063,.126559410232027,15.08628697443374,121.5258820487786,116.1107142918008,2.665704317563204,3.438212419970922,5.33182774253727,8651,0,291,,,14.9
"238374 (2004 CR67)",3.101601237037865,.09010785357468498,8.143523450393582,126.583810094171,71.4820663594782,2.822122606923795,3.381079867151935,5.46244584126231,8553,0,233,,,15.6
"238375 (2004 CP70)",3.059633230907453,.08929603559865179,5.900719232847212,125.5679527254226,15.83716874911986,2.786420113001523,3.332846348813383,5.35195257070021,4159,0,161,,,15.6
"238401 (2004 EG18)",3.160727221463878,.1780190654065754,17.61756689370986,137.7030259759704,55.04347156136399,2.598057515493757,3.723396927434,5.61938421802009,8874,0,241,,,15.3
"238600 (2005 AZ42)",2.897454941156282,.1723366313252078,1.028538431061443,211.8706081918133,305.405980691564,2.398117317180831,3.396792565131733,4.93211550320231,4696,0,273,,,16.3
"238693 (2005 EG269)",3.143175263213548,.1798938519492259,17.30878121987717,142.4938107161113,55.84811173926639,2.57773735776254,3.708613168664555,5.57264142667849,6321,0,313,,,15.0
"238707 (2005 GZ10)",2.963710641841759,.03003104139060201,10.76131551525498,132.7466466401147,97.08001323971411,2.874707324886841,3.052713958796676,5.1022519653167,5486,0,178,,,15.4
"238720 (2005 GB64)",2.857296545194187,.1912164837506259,14.87448511719896,29.76154086289019,210.7030904179191,2.310934346789344,3.403658743599032,4.82993377898186,5528,0,307,,,15.5
"238731 (2005 GD105)",2.863813506280755,.1512369588645122,14.51379295649972,191.7541715910477,101.6433249866451,2.430699060835738,3.296927951725771,4.84646746625021,8805,0,263,,,15.7
"238746 (2005 GG150)",2.986198705726099,.2523818337116697,5.81838651727027,109.9934158210428,187.8562027632098,2.232536400547532,3.739861010904667,5.1604343404034,6365,0,138,,,16.2
"238769 (2005 JL93)",3.105160657235001,.1634754305804987,9.652769333852584,262.9959304808471,297.7919136357704,2.597543181771885,3.612778132698117,5.47185165253815,4523,0,184,,,15.5
"238779 (2005 JF139)",2.999193543892253,.2310770735802984,12.8272108576876,157.431279552444,134.9129378277404,2.306148676668707,3.692238411115798,5.19415542711515,7686,0,276,,,15.6
"238781 (2005 JD147)",3.024184973272189,.08702312653768532,15.52556382474788,119.5018054244981,82.05348870216318,2.761010941669757,3.287359004874622,5.25921262086994,4582,0,171,,,15.7
"238791 (2005 KZ11)",3.141107993962108,.1659206658036239,17.40137359111438,242.2901852527823,348.9998912296963,2.61993326424283,3.662282723681386,5.56714463367695,5446,0,206,,,15.2
"238796 (2005 LF10)",3.00700610690434,.1722864417547122,8.918948760349636,88.79912611777219,212.0625299696472,2.488939724411101,3.525072489397578,5.21446392715872,5856,0,153,,,15.9
"238808 (2005 MS10)",3.095257528897723,.1359608965569652,9.066183719123522,233.2508062934196,304.5197962063753,2.674423540194092,3.516091517601354,5.44569589425208,4970,0,180,,,15.6
"239199 (2006 MJ11)",2.853754826191168,.1948981631981544,11.95304794511295,257.4012704903249,64.23537413072118,2.297563252348641,3.409946400033695,4.82095625463615,6195,0,267,,,15.5
"239238 (2006 SW246)",3.001550557544022,.2085543213242925,1.198025347366902,93.9035514465607,145.1430946389613,2.375564218094876,3.627536896993167,5.20027962354672,6832,0,244,,,16.2
"239512 (2007 VM275)",3.14803856036111,.1045033698981592,5.789187795858417,66.47872402785183,200.2879884795707,2.819057922234024,3.477019198488196,5.58557988352003,8956,0,168,,,15.7
"239547 (2008 SZ101)",2.849347923197263,.04662826944809349,2.426544179324301,13.30109330573472,188.8917820309761,2.716487760483056,2.98220808591147,4.80979344441121,6051,0,133,,,16.4
"239741 (2009 FF7)",3.015543399503406,.1649050617365838,3.74263187436979,110.2829850726727,165.3211718218764,2.518265029038949,3.512821769967863,5.2366865227357,8649,0,137,,,16.0
"239743 (2009 FP43)",3.177149573764246,.1974244870148968,18.72945145507767,109.7878903685745,202.4669224548728,2.549902448994242,3.80439669853425,5.66323643989823,6278,0,252,,,14.8
"239751 (2010 AV18)",3.213159837886173,.1314681150779665,.9065885728022389,154.6304272110805,350.5524856544876,2.790731770555054,3.635587905217294,5.75979063303792,6614,0,197,,,16.2
"239801 (1994 CA11)",2.997672621539736,.2740848536461452,3.550388199492024,90.64900096971172,72.2432251262192,2.176055959785961,3.81928928329351,5.19020491240513,8629,0,233,,,16.0
"239802 (1995 UD14)",3.105231333162775,.2105197409045756,10.783269178,203.4989111128676,70.42069764470904,2.451518837456578,3.758943828868972,5.47203846914867,8049,0,235,,,15.6
"239835 (1999 FU10)",3.014893421928047,.163944273564327,2.218918175806512,192.9982380784154,336.0846988853742,2.520618909996185,3.50916793385991,5.23499352170431,7685,0,254,,,16.2
"239848 (1999 TC221)",3.140333117653738,.2432280394316034,14.79999852114918,240.0141168064137,87.43468422062595,2.376516050284684,3.904150185022791,5.56508473199511,6357,0,398,,,14.8
"240384 (2003 SJ327)",2.83272103320815,.09319539937962699,15.24127674074469,8.697113695238738,115.8322079963518,2.568724465187247,3.096717601229054,4.76775481175109,6060,0,140,,,16.1
"240464 (2003 YP151)",3.05723959737477,.2713930993094854,15.70703038683519,56.86678671868022,90.65756225747862,2.227525867711548,3.886953327037992,5.34567333411047,5906,0,166,,,15.9
"240477 (2004 BJ75)",3.070237449603816,.2160504119062245,7.201858972474994,107.9837755115974,28.64620242793072,2.406911383966996,3.733563515240637,5.37980023284976,4554,0,154,,,16.2
"240480 (2004 BB89)",3.038966093193793,.1448652241957754,12.43646704859542,160.4885578413506,10.26294300655468,2.598725588779915,3.479206597607672,5.2978173839024,5847,0,215,,,15.7
"240483 (2004 BH110)",3.087002176623316,.125349245806461,23.7067121090709,118.4040398775803,103.7478437120814,2.70004878198068,3.473955571265952,5.42392412794525,6811,0,200,,,15.2
"240504 (2004 ED54)",3.106966379530229,.09944685091012113,11.43482142965932,171.7354629602048,83.26644194478763,2.797988357202327,3.41594440185813,5.47662535763699,8050,0,215,,,15.6
"240682 (2005 EK138)",3.082096594314276,.06926814708608921,10.75310504505946,58.94648623481919,122.9523677724194,2.86860547408578,3.295587714542772,5.41100045732451,6790,0,219,,,15.5
"240707 (2005 GO78)",2.984083829081358,.1820413347996152,16.42281532500622,89.46585422130576,180.2445186990507,2.440857225681441,3.527310432481274,5.1549532502634,6458,0,212,,,15.2
"240758 (2005 LA2)",2.979470531971758,.2305130673638573,10.69254874390202,104.6049325049288,220.7360323408705,2.292663640526724,3.666277423416791,5.14300378505262,5453,0,169,,,15.9
"240779 (2005 SM187)",3.090276657957131,.2261557060338881,16.33876305259825,206.8679798367035,131.8878678725295,2.391392958536792,3.789160357377471,5.43255640916314,6710,0,335,,,15.3
"241087 (2006 UL239)",3.138774739281302,.2453192009768314,15.50857299082603,31.57445691804439,234.6977957138461,2.368773028194551,3.908776450368053,5.56094276774395,4482,0,152,,,15.4
"241139 (2007 QF15)",3.121604013031723,.168651946784827,13.7785049659634,158.0819196594464,323.2483187091374,2.595139419142595,3.648068606920852,5.51537336923939,4056,0,163,,,15.4
"241254 (2007 TS279)",3.077405013249894,.1230399356146187,6.831860079636938,100.567531405881,67.29910311100903,2.698761298559523,3.456048727940266,5.39865018698272,6700,0,222,,,15.7
"241465 (2008 YQ169)",3.067911792399095,.08808752543655937,2.951360561040679,77.70849707597473,138.6769939716796,2.797667034349019,3.338156550449171,5.37368871782166,4932,0,114,,,16.6
"241509 Sessler (2009 DT26)",3.055542300285171,.192378763391812,.4062922275027097,39.08151946697294,216.084413516931,2.467720851064938,3.643363749505405,5.34122229122295,8046,0,137,,,16.6
"241541 (2010 ET101)",3.181691353122001,.1099416191554553,1.588249357534128,148.1319386779934,43.71298456189229,2.831891054106857,3.531491652137146,5.6753842911877,7150,0,214,,,15.9
"241595 (1998 WJ39)",3.099216717207912,.1411658882649873,2.102590664150674,114.1160284049749,330.4730462120212,2.661713036397559,3.536720398018265,5.45614773636173,6348,0,96,,,16.9
"241597 (1998 YD16)",3.070418208223572,.2719291466301492,.9711453868740262,195.0854303546408,285.7339538267714,2.235482005063664,3.90535441138348,5.38027533921866,6339,0,102,,,17.1
"241598 (1999 GV28)",3.07235518681076,.2166290678454015,7.501408414800571,28.76661057300518,145.852705746883,2.406793746601961,3.737916627019559,5.38536737596127,6288,0,255,,,15.6
"241604 (1999 RD133)",3.096222864975779,.2719119612850873,13.04225915481925,307.9415250599993,73.40245944430431,2.254322833184483,3.938122896767075,5.44824366444095,6746,0,217,,,15.3
"241608 (1999 RA224)",3.138111213781648,.2616496707291682,5.695926308278314,247.1808011994868,125.4115337967683,2.317025447984169,3.959196979579127,5.55917951649588,6717,0,366,,,15.6
"241630 (1999 VY174)",3.147708290823419,.1779926731672135,2.296446943654219,105.7205071807142,229.3568349064216,2.587439277789158,3.70797730385768,5.58470090834298,6674,0,236,,,16.6
"241637 (1999 XO114)",2.923610438440339,.195983880567865,10.55868648539274,323.5157573842673,67.38438988239518,2.350629919446084,3.496590957434594,4.99904974037079,6012,0,405,,,15.1
"241646 (2000 DA72)",3.075150212480514,.2430133273479452,1.557189452145055,141.2767372619007,1.45368255614917,2.327847727250884,3.822452697710144,5.39271792399648,5847,0,209,,,16.6
"241689 (2000 SO50)",2.947190978286986,.08426843515374562,8.944793255327882,222.9008786904322,119.1603777324925,2.698835806447505,3.195546150126467,5.05965169197062,5948,0,347,,,15.4
"241735 (2000 WS131)",3.019468591831461,.2780041950029543,11.10289997078331,175.2004500800594,213.7630733134001,2.180043656622652,3.858893527040271,5.24691437546125,6328,0,245,,,15.6
"241865 (2001 TX202)",2.833825559345378,.1302890138891382,10.32263882717958,124.8398808457912,198.9324153590782,2.464609221684434,3.203041897006323,4.77054362666447,6026,0,209,,,15.9
"241884 (2001 VB34)",2.854334810787475,.1281769021081588,8.294285195431659,246.1835932465498,158.6431785513123,2.488475017161258,3.22019460441369,4.82242601426781,6133,0,366,,,15.7
"242201 (2003 QC19)",3.044462783133111,.1566064257116556,10.79523290724853,337.4193611528178,64.01470075511216,2.567680348454475,3.521245217811747,5.31219741767024,6792,0,352,,,15.2
"242238 (2003 SW157)",3.178158237380086,.2296722233662296,3.384573999796475,271.7196184643555,88.57578463688894,2.448223568791304,3.908092905968868,5.66593355271846,7166,0,160,,,16.1
"242307 (2003 WC80)",2.983493769361817,.1578354122993465,5.149851829356356,314.8353338776651,165.79799892,2.512592800182063,3.45439473854157,5.15342434889514,9040,0,251,,,16.1
"242313 (2003 WF116)",2.84995056200253,.09525383509382089,13.7604234337716,261.7318167494029,269.7778347396276,2.578481841143998,3.12141928286106,4.81131943641528,6568,0,243,,,15.3
"242327 (2003 YD32)",3.068477321569109,.3196290625109028,9.761272659141074,76.78435555334822,40.69950587413533,2.087702791940008,4.049251851198209,5.37517463950263,8618,0,249,,,15.9
"242354 (2004 BP86)",2.997151941211674,.1231955324234873,4.882112815078898,33.24745997754375,112.0342397959158,2.627916212060013,3.366387670363335,5.18885270324937,4552,0,225,,,15.9
"242367 (2004 CK32)",2.967632001949705,.1752072946777141,15.85935054182963,139.8947652336393,31.00905290291269,2.447681227289088,3.487582776610322,5.11238169109252,6402,0,95,,,16.5
"242368 (2004 CN36)",2.880149669735348,.3016352602662111,9.553218742205154,152.0820586341648,105.465537501351,2.011394974499085,3.748904364971612,4.88799538926899,4669,0,414,,,15.4
"242424 (2004 JO42)",2.978102563060684,.194045592234653,4.648732089682031,106.8625059530231,190.5180047345473,2.400214887476035,3.555990238645332,5.13946221872461,5474,0,231,,,15.9
"242503 (2004 XS69)",3.114704703691369,.1618551676101369,6.647679737638023,49.69018217071515,336.6210541352237,2.610573651819321,3.618835755563418,5.49709851751544,6681,0,184,,,16.0
"242514 (2004 YY28)",2.992070544255836,.1537173277096365,2.740487481341193,320.7163773461029,151.2066958267714,2.532137455874111,3.45200363263756,5.17566246024228,7768,0,309,,,15.8
"242542 (2005 CR64)",2.855778150429846,.07389088824365916,5.046413958097856,243.5811442553136,282.5675500170657,2.644762166267751,3.066794134591941,4.82608428087023,5114,0,151,,,16.1
"242560 (2005 EZ159)",2.979364546922547,.2385378036523072,3.944862035219317,181.2308633153018,299.6569432043793,2.268673471620091,3.690055622225002,5.1427293688488,5939,0,186,,,16.7
"242569 (2005 EG252)",2.988393697384152,.2588648628056534,1.367277534867819,348.7887122571384,172.006386707812,2.214803572901524,3.76198382186678,5.16612511620689,5503,0,214,,,16.8
"242579 (2005 GX61)",3.008148116824212,.08959830654016243,2.843247510037049,190.0523481082965,325.6034320276756,2.738623139734784,3.27767309391364,5.21743475662326,4110,0,130,,,16.6
"242655 (2005 QF39)",2.883417849329744,.1596320774946379,7.788509421466879,331.0085145667422,355.5604478338702,2.423131867756116,3.343703830903371,4.89631754932904,5941,0,408,,,15.4
"242663 (2005 RV7)",3.010574234933197,.1118164108311753,10.03530748449213,185.0332646312577,140.526559158029,2.673942629442156,3.347205840424239,5.22374794218724,7196,0,295,,,15.7
"242666 (2005 SB57)",3.057721563480373,.1470211054730333,2.57308631681232,233.3200696756401,78.31876100087763,2.608171958988757,3.507271167971989,5.3469374817914,4162,0,247,,,16.2
"242690 (2005 TN6)",3.059929456075995,.0847437594125461,8.630290952508773,271.0673501976197,56.25005494940372,2.800619530430927,3.319239381721062,5.35272983122709,6291,0,304,,,15.3
"242702 (2005 TL75)",3.08423423487229,.120892096948153,8.683753852413076,212.6702754791814,109.1421184821264,2.711374690739297,3.457093779005283,5.41663077050637,7261,0,294,,,15.4
"242703 (2005 TA99)",2.965951967565596,.1001304575245248,7.940492992412342,307.8644132879754,27.03716004020768,2.668969840057488,3.262934095073703,5.10804097702732,6330,0,274,,,15.5
"242705 (2005 TL131)",3.03879415621727,.1682017834670541,1.36044985537637,161.7307932540495,212.9676671491675,2.527663559552264,3.549924752882277,5.297367784701,6347,0,173,,,16.2
"242706 (2005 TN162)",3.11508394222572,.1238808114602782,11.78002539123364,18.1674024429692,299.3774860947119,2.729184815695916,3.500983068755525,5.49810251720689,8482,0,137,,,15.6
"242707 (2005 TF190)",3.075261181657229,.08646494942719569,8.302971354123247,271.7443289942594,17.4056486679101,2.809358879109819,3.341163484204639,5.39300982723318,5379,0,248,,,15.4
"242716 (2005 UZ86)",3.130477123569256,.1013685988133713,11.69521050699106,207.0894061363476,97.0748323575316,2.813145043935728,3.447809203202784,5.53890611601376,4954,0,275,,,15.5
"242728 (2005 UC204)",3.123511664248241,.1863811392963835,1.032905503685376,159.4418984725763,188.7764066099759,2.541348001660111,3.705675326836372,5.52042991194189,6714,0,109,,,16.5
"242735 (2005 UD361)",3.107384101148267,.1673319931044564,.46845161140675,162.8077617803467,133.0514623837157,2.587419326162028,3.627348876134506,5.47772986670705,6251,0,135,,,16.7
"242817 (2006 BZ166)",2.978453497515995,.1316603058402035,10.57010033307904,143.692934087239,261.5451411741206,2.586309399102215,3.370597595929775,5.14037068349477,6872,0,297,,,15.5
"243002 Lemmy (2006 TG119)",3.156029678286006,.2108763621922398,7.274914465917729,110.7890095993215,132.5032301193949,2.490497620758308,3.821561735813704,5.60686139289773,6211,0,149,,,16.2
"243031 (2006 UV295)",2.871723334744435,.1626039880854108,.4846792706350874,9.211821907965167,218.6767045406412,2.404769667837054,3.338677001651815,4.86656017695031,5965,0,66,,,17.3
"243283 (2008 CB148)",2.888613976952386,.1560029383575064,3.357785995662341,218.13382361977,117.7590113896303,2.437981708767252,3.339246245137521,4.90955878808937,8705,0,244,,,16.2
"243343 (2008 UY117)",2.864701156194423,.1376071838441898,4.847836977740371,354.3592819357627,149.3676197690711,2.470497697535314,3.258904614853532,4.84872091244394,5090,0,123,,,17.0
"243359 (2008 VL43)",2.861573772556232,.0957514461458806,13.55547557133249,272.819766564452,250.3946654644476,2.58757394558085,3.135573599531615,4.84078308387181,4603,0,110,,,15.7
"243360 (2008 VK73)",3.079131756562785,.2465709650670571,1.183071310949129,249.6307329651248,262.8410751454128,2.319907267778476,3.838356245347094,5.4031946281322,5841,0,119,,,17.0
"243366 (2008 WH74)",3.076467809615616,.2891024721832934,19.2297561057347,89.21397170641703,115.0445945322757,2.18705336026342,3.965882258967813,5.39618418917885,6361,0,154,,,15.8
"243409 (2009 BF82)",2.874769056675404,.1384820936355408,14.93559619711428,92.15565694884943,208.9119025271212,2.476665018988326,3.272873094362483,4.87430436921965,5505,0,233,,,15.3
"243455 (2009 JJ2)",2.965207685038238,.1309788408937115,9.857609380397273,24.45736875259005,253.346356349465,2.576828219442804,3.353587150633672,5.10611836305538,8134,0,232,,,15.8
"243456 (2009 JR3)",3.007068786313273,.1758453457738733,11.29918108771446,133.4325673988729,184.6216752356662,2.478289735818194,3.535847836808353,5.21462696701054,5853,0,258,,,15.4
"243462 (2009 ST42)",3.060912892236435,.1676743452987548,4.017915882895368,295.9264619751424,97.83029439883396,2.547676327014173,3.574149457458697,5.35531052356807,8086,0,148,,,16.4
"243481 (2009 TW14)",3.016553238116513,.1838248401118918,.9770912814738359,171.8386882363173,192.8807676746092,2.462035821430735,3.57107065480229,5.23931721823032,6788,0,218,,,16.6
"243507 (2009 WT26)",2.855248600533492,.07764728727995775,1.735373262672088,289.4030033421056,107.3206843693873,2.63354629219217,3.076950908874813,4.82474198440068,7871,0,130,,,16.6
"243510 (2009 WE84)",3.157872921415141,.1475491938614416,4.94413390839633,344.7484356820283,125.7920284476357,2.691931317543462,3.623814525286821,5.61177404516675,7155,0,170,,,16.2
"243520 (2010 CH44)",2.982666735228914,.0697300443760306,2.504659802484615,108.822392089985,45.50623979356226,2.774685251422492,3.190648219035336,5.15128167852797,6333,0,168,,,16.3
"243540 (2010 GH75)",3.112105046435425,.1082173280922788,12.57536781063519,112.4024035848785,104.8667879675277,2.775321353567687,3.448888739303164,5.49021780596118,5863,0,222,,,15.4
"243551 (3266 T-3)",3.067157220673677,.2409530951396065,2.981836601732206,14.95464960834922,356.6375278817412,2.328116195072561,3.806198246274792,5.37170630217349,13975,0,136,,,16.9
"243617 (1999 GT54)",3.06416016874387,.1793640851863195,1.084547029903563,189.88719262,327.6738761756951,2.514559883212768,3.613760454274973,5.36383483613136,5888,0,129,,,16.3
"243630 (1999 RX202)",3.080499933715259,.1682416194517086,13.8463482543353,278.2489753390707,45.59957681333184,2.562231636146122,3.598768231284395,5.40679630020764,6716,0,276,,,15.2
"243635 (1999 SD16)",3.138193907684161,.2347077149712267,15.31732841822483,285.2694794710685,54.98268364372742,2.401635586474987,3.874752228893335,5.55939925692866,6760,0,253,,,15.0
