full_name,a,e,i,om,w,q,ad,per_y,data_arc,condition_code,n_obs_used,n_del_obs_used,n_dop_obs_used,H
"  1924 Horus (4023 P-L)",2.339992526123817,.130968387331568,2.729063791975084,350.26962846,152.3521227741129,2.033527478609459,2.646457573638175,3.57956215374701,20944,0,2040,,,13.5
"  5166 Olson (1985 FU1)",2.340240578723801,.1061979980349732,4.219848305564557,134.0833255763363,64.58094107521887,2.091711714343126,2.588769443104475,3.58013134994305,15817,0,1800,,,13.6
"  2328 Robeson (1972 HW)",2.341106814729269,.1453369676462521,10.01635492898379,182.1935476462322,340.9314545315854,2.000857449340541,2.681356180117997,3.58211930302125,16714,0,1702,,,13.0
"  5327 (1989 EX1)",2.342360015496896,.1617809019449314,9.75508786327835,137.2069023727118,82.25813521063735,1.963410899510065,2.721309131483727,3.58499596503677,24769,0,1566,,,13.5
"  1244 Deira (1932 KE)",2.34369084632245,.09850791145591305,8.695112300082773,277.1025920072851,261.445997221634,2.112818755952884,2.574562936692015,3.58805166573044,39917,0,1793,,,11.5
" 19516 (1998 QF80)",2.344266064152508,.2662954961248531,11.66791763002344,293.6412545710477,41.94261821373459,1.719998569550359,2.968533558754658,3.58937268334401,22802,0,1453,,,13.4
"  5333 Kanaya (1990 UH)",2.34502312996552,.1680749450779155,10.97269111983986,208.4003076685041,308.9200668796155,1.950883496190124,2.739162763740916,3.59111157132874,22871,0,1530,,,13.1
"  2392 Jonathan Murray (1979 MN1)",2.345432227989717,.1532426371329556,3.367381124755491,141.2159425611713,302.6071384717252,1.986012008155949,2.704852447823485,3.59205133650701,23193,0,1590,,,13.6
"  3470 Yaronika (1975 ES)",2.345612795573971,.1450426993218314,2.557466238762448,237.1426254916029,312.7081602481267,2.005398784140095,2.685826807007847,3.59246615590023,23300,0,1956,,,13.2
"  4353 Onizaki (1989 WK1)",2.345977767802528,.1089560960546415,9.002626467674066,79.05843381123073,196.8840464842009,2.090369188791782,2.601586346813273,3.59330465834816,31435,0,1920,,,12.3
"  5924 Teruo (1994 CH1)",2.346215780935329,.1089616165174944,4.088478846467238,109.4565852886206,69.54698251578456,2.09056831674576,2.601863245124898,3.5938515148036,26942,0,2103,,,13.3
"  3627 Sayers (1973 DS)",2.348624064257718,.1471990075903002,9.711988529122396,85.66080904173327,126.8248977211486,2.002908932796284,2.694339195719151,3.59938632111845,16312,0,1514,,,13.7
" 11386 (1998 TA18)",2.349569876687351,.2777297232101838,6.863516272299666,261.380609267211,97.31494799805409,1.697024485171987,3.002115268202715,3.60156079877786,16134,0,1494,,,13.7
"  1757 Porvoo (1939 FC)",2.351136123485101,.1260467717231423,3.976503757194675,39.42158803146093,149.4668752582052,2.05478300523814,2.647489241732061,3.60516265358658,28805,0,1844,,,13.36
"  9144 Hollisjohnson (1955 UN1)",2.351329357308479,.2638506766629958,10.86530657131747,20.78020646047297,328.84195952638,1.730929515325069,2.971729199291888,3.60560711127028,22746,0,1330,,,13.4
"  3895 Earhart (1987 DE)",2.351842604254454,.1807060050800217,24.34327922333091,150.8179472332418,8.673899970352183,1.926850522662637,2.776834685846271,3.6067877207502,22866,0,1563,,,12.0
"   486 Cremona (1902 JB)",2.352055925060063,.1622782876752581,11.09254550239092,94.22608343603358,124.4981405713224,1.970368317024871,2.733743533095256,3.60727845531776,42034,0,1967,,,11.1
"  1490 Limpopo (1936 LB)",2.35216110390357,.1554031410944405,10.02039544883176,254.2739146326466,90.72976884331042,1.986627879996789,2.717694327810352,3.60752042253481,31816,0,1748,,,12.1
"  1568 Aisleen (1946 QB)",2.352228231979883,.2539634405359811,24.86733286430334,146.149380226649,229.1212521378424,1.754848257260404,2.949608206699362,3.60767485560081,25883,0,1716,,,11.7
"  4583 Lugo (1989 RL4)",2.352353824304155,.1918932708549533,3.744880195105385,164.479423077249,142.2149954299357,1.900952954750272,2.803754693858037,3.60796379587805,23275,0,1867,,,13.2
"  4838 Billmclaughlin (1989 NJ)",2.352756760454323,.143119545265,8.877598771777498,217.8109627829202,40.49103791572096,2.016031282778946,2.689482238129701,3.60889085111932,18230,0,1627,,,13.0
"  4136 Artmane (1968 FJ)",2.353001895762281,.1359381619447362,3.254315945952782,155.202295038762,56.2452052130169,2.033139142999877,2.672864648524685,3.60945488495495,24753,0,1844,,,13.9
" 23059 Paulpaino (1999 XT45)",2.353328965143469,.1932782633065984,1.913935184120152,300.6144724949729,325.5698251389961,1.898481629771424,2.808176300515512,3.61020748732276,9703,0,1474,,,14.6
"  3298 Massandra (1979 OB15)",2.353706016697351,.193061975353518,2.567176302399538,285.1358653872701,51.32280334501822,1.8992948837123,2.808117149682402,3.61107516597248,24736,0,1371,,,13.7
"  2446 Lunacharsky (1971 TS2)",2.354341681962218,.1612580370217647,3.31146241500833,22.08520290355915,251.3714444645072,1.974685163850471,2.733998200073965,3.61253812906807,23258,0,1944,,,13.0
"  3379 Oishi (1931 TJ1)",2.354480397019423,.1317245225452957,2.851033535294087,146.7676468237222,303.9128403008517,2.044337590879782,2.664623203159065,3.61285740355035,31317,0,1747,,,13.2
" 30773 Schelde (1986 RJ4)",2.355564784452688,.2266957152282567,25.5671553521354,332.9316985455502,66.70179637421612,1.821568340874692,2.889561228030685,3.61535361559898,14679,0,963,,,14.0
"  1511 Dalera (1939 FB)",2.357643211448616,.1084342516934636,4.068940467212387,81.72986710659877,97.50708757973759,2.101993934055011,2.613292488842221,3.62013966897263,32905,0,2285,,,12.8
"  2817 Perec (1982 UJ)",2.357681442224719,.1782235860938237,2.273226266245739,254.7173919135463,97.39921909295391,1.937487000724571,2.777875883724866,3.62022772384213,23218,0,1295,,,13.9
"  7727 Chepurova (1975 EA3)",2.358211703698757,.1467096064645921,3.548188854683761,28.93031973082746,176.0114675180554,2.012239392688917,2.704184014708597,3.62144911990602,23217,0,1734,,,13.8
"  3013 Dobrovoleva (1979 SD7)",2.358556415813975,.1413288161090553,3.659537351599318,7.072547764328821,94.88245473232135,2.025224429840569,2.691888401787381,3.62224319810706,13737,0,1657,,,13.9
"  4173 Thicksten (1982 KG1)",2.358959153777343,.1210371075550107,4.144422848533318,107.2879965978563,18.40977936844004,2.073437560963718,2.644480746590969,3.62317101805167,23252,0,1511,,,13.6
" 13123 Tyson (1994 KA)",2.35953133082656,.271203611048453,23.29063247483776,68.80289162631729,252.0122982266068,1.719617913524435,2.999444748128685,3.62448932468917,23721,0,1386,,,12.4
